0.002,0.3569601548336493
0.004,0.32421362372741247
0.006,0.31455536461977046
0.008,0.30976142555294084
0.01,0.3069073896184183
0.012,0.30525560967025667
0.014,0.30429823463133654
0.016,0.303729140776747
0.018,0.30337999233766777
0.02,0.30315597710471454
0.022,0.3030050431901135
0.024,0.3029012356033593
0.026,0.30283307485610167
0.028,0.3027957030437782
0.03,0.30278647130699726
0.032,0.30280305638197796
0.034,0.3028430032634484
0.036,0.30290385008937876
0.038,0.30298336752221405
0.04,0.30307972554968227
0.042,0.3031915492072529
0.044,0.3033178838931603
0.046,0.3034581059047084
0.048,0.30361181089930467
0.05,0.3037787042976587
