,const,rm_rf,smb,hml,r_1
1484,-0.023648145966318694,0.9092165779711741,0.1966116782813679,0.35817496819690875,0.09123522161550009
1485,-0.02350934421066267,0.9088891867687318,0.19614523465033323,0.35797081303498823,0.0910945172318166
1486,-0.023371163634216097,0.9085723727957741,0.19568742421893207,0.35777444131710484,0.09095057032218985
1487,-0.023233643802238822,0.9082660343554588,0.1952380630697555,0.3575856274219655,0.09080340688905394
1488,-0.023096823922928448,0.9079700701218927,0.1947969668174849,0.3574041438151513,0.09065305322785365
1489,-0.022960742821849633,0.9076843792150084,0.19436395066371606,0.3572297612018737,0.09049953593405376
1490,-0.02282543891636521,0.9074088612739155,0.19393882945133903,0.35706224868020237,0.09034288190983142
1491,-0.022690950190109766,0.9071434165286221,0.19352141771845283,0.3569013738945366,0.09018311837044153
1492,-0.022557314167540123,0.9068879458702086,0.19311152975188497,0.35674690318935637,0.09002027285024318
1493,-0.022424567888602986,0.9066423509194406,0.19270897964033595,0.35659860176314934,0.0898543732083737
1494,-0.022292747883554533,0.9064065340937971,0.19231358132715967,0.3564562338224001,0.08968544763406402
1495,-0.02216189014797247,0.90618039867296,0.19192514866282703,0.3563195627356155,0.08951352465158681
1496,-0.022032030117992287,0.9059638488627606,0.19154349545709265,0.35618835118730946,0.08933863312482722
1497,-0.021903202645809874,0.9057567898575537,0.19116843553085439,0.35606236133178953,0.0891608022614786
1498,-0.02177544197547989,0.9055591279011038,0.19079978276779003,0.3559413549468249,0.08898006161684728
1499,-0.021648781719051904,0.9053707703458891,0.19043735116570248,0.3558250935869154,0.08879644109727748
1500,-0.02152325483307313,0.905191625710923,0.19008095488766513,0.3557133387362689,0.08860997096318286
1501,-0.021398893595496096,0.90502160373804,0.1897304083129297,0.3556058519612842,0.08842068183169029
1502,-0.021275729583022384,0.9048606154466642,0.1893855260876242,0.355502395062499,0.08822860467889485
1503,-0.02115379364891624,0.9047085731870893,0.18904612317525232,0.35540273022593966,0.08803377084172817
1504,-0.02103311590131952,0.9045653906922477,0.18871201490699116,0.3553066201737585,0.08783621201944065
1505,-0.02091372568209971,0.9044309831279995,0.18838301703180663,0.3552138283141182,0.08763596027470268
1506,-0.02079565154626034,0.9043052671418972,0.1880589457663487,0.35512411889014694,0.08743304803433241
1507,-0.020678921241944384,0.9041881609105078,0.18773961784468565,0.35503725712801887,0.08722750808964805
