0.002,0.35247237955711913
0.004,0.29872105512082436
0.006,0.2844829868548804
0.008,0.278118498560301
0.01,0.2750724275180746
0.012,0.27384173990986094
0.014,0.27348351916638236
0.016,0.2734355785310892
0.018,0.27342302051376605
0.02,0.2733510390085599
0.022,0.27321425964939317
0.024,0.27303785042874357
0.026,0.2728485935932392
0.028,0.2726653783671726
0.03,0.2724988666028745
0.032,0.27235396117054406
0.034,0.27223226756531815
0.036,0.2721338004917714
0.038,0.27205799885854975
0.04,0.27200427251325765
0.042,0.2719722527862871
0.044,0.2719618541100627
0.046,0.27197321924018114
0.048,0.2720066042222145
0.05,0.27206224657680333
