0.002,0.8257591793757374
0.004,0.718322466681449
0.006,0.6845575365617139
0.008,0.6672151558510949
0.01,0.6578110656684564
0.012,0.6531780336290313
0.014,0.651318270007749
0.016,0.6511116574615693
0.018,0.6519132291691292
0.02,0.6532993991728535
0.022,0.654979876563076
0.024,0.6567715692920195
0.026,0.6585730426439186
0.028,0.6603336540378194
0.03,0.6620287114993244
0.032,0.6636453616247369
0.034,0.665176610258744
0.036,0.6666193976920055
0.038,0.667974072175479
0.04,0.6692440770776872
0.042,0.670435472212091
0.044,0.6715562545112761
0.046,0.6726155708558078
0.048,0.6736229442845625
0.05,0.6745876141323801
