,const,rm_rf,smb,hml,rmw,cma
565,0.029812949411667553,0.5871535579212264,-0.355973035685592,-1.798033551247634,-0.7313432130834978,-1.1426492580951773
566,0.030998800394026103,0.5863670364742644,-0.35444482064973787,-1.791810628351536,-0.7312927782007536,-1.1260090898263762
567,0.03222139146717499,0.5855663312162674,-0.3530247380585962,-1.785266471780928,-0.7314382683652061,-1.1096980113778458
568,0.03347754470337156,0.5847556297326585,-0.35170839929772285,-1.778409435376108,-0.7317832591570992,-1.0937426532232573
569,0.03476405839927451,0.5839389903371384,-0.3504915165800621,-1.7712483035579538,-0.7323301628066916,-1.078168934052659
570,0.03607772721826528,0.5831203153768316,-0.34936992717712606,-1.7637922837642488,-0.733080169499723,-1.0630018657572453
571,0.03741536061170597,0.5823033298158067,-0.34833961046377926,-1.7560509960988846,-0.7340331971318953,-1.0482653684122576
572,0.03877379934707172,0.581491565073622,-0.34739669810069174,-1.7480344601333073,-0.7351878501962308,-1.0339820979279783
573,0.040149930029986944,0.5806883479761242,-0.3465374778442377,-1.7397530788416988,-0.7365413883459513,-1.0201732887254094
574,0.04154069756509714,0.5798967945699142,-0.3457583916108639,-1.7312176196920486,-0.7380897050268569,-1.0068586134354898
575,0.042943115555514486,0.5791198084620337,-0.3450560285288915,-1.7224391929538778,-0.7398273164209659,-0.9940560612308268
576,0.04435427469069369,0.5783600832739751,-0.3444271137841603,-1.7134292273192282,-0.7417473607914615,-0.981781835989831
577,0.0457713492166661,0.5776201087451849,-0.34386849410643194,-1.704199442965215,-0.7438416081710899,-0.9700502750780458
578,0.047191601619725666,0.5769021799853885,-0.34337712075306664,-1.6947618222145087,-0.7461004801955496,-0.9588737891217124
579,0.04861238568431759,0.5762084093568316,-0.34295003082742553,-1.6851285779734222,-0.7485130797531333,-0.9482628227558104
580,0.050031148107837035,0.5755407404652981,-0.34258432772552094,-1.675312120146671,-0.7510672300040885,-0.938225835961636
581,0.05144542886940501,0.5749009637510722,-0.3422771614396115,-1.665325020242568,-0.7537495222199718,-0.9287693052759987
582,0.05285286055686989,0.5742907331952097,-0.3420257093666721,-1.6551799743937927,-0.7565453718060459,-0.9198977438602538
583,0.05425116685685031,0.5737115836907994,-0.34182715817733145,-1.644889765026172,-0.7594390817990809,-0.9116137391678736
584,0.055638160407451884,0.5731649486704059,-0.3416786872019437,-1.6344672214127354,-0.7624139130794811,-0.9039180067451779
585,0.05701174020316207,0.572652177627647,-0.3415774536890855,-1.6239251793523284,-0.7654521604996881,-0.8968094585429147
586,0.058369888727391066,0.5721745532204331,-0.34152058019191195,-1.613276440212187,-0.7685352341101541,-0.8902852840049439
587,0.05971066897107847,0.5717333076938926,-0.34150514424281414,-1.6025337295726167,-0.7716437446584284,-0.8843410421327467
588,0.061032221476694695,0.5713296384107195,-0.3415281703893609,-1.5917096557094152,-0.7747575925448998,-0.8789707626974399
589,0.062332761526657496,0.5709647223241662,-0.3415866245865283,-1.5808166681465798,-0.7778560594386013,-0.8741670547806725
590,0.06361057657446531,0.5706397292730775,-0.34167741087328746,-1.5698670165081134,-0.7809179017870381,-0.8699212208677616
591,0.0648640239963299,0.5703558340183327,-0.3417973702062755,-1.5588727098939665,-0.7839214454924557,-0.8662233747860727
592,0.0660915292213563,0.570114226975652,-0.3419432812796802,-1.5478454770006649,-0.7868446810724057,-0.8630625618737636
593,0.06729158427978638,0.5699161236300258,-0.3421118631287191,-1.536796727202991,-0.7896653586724617,-0.8604268798745456
594,0.06846274679178446,0.5697627726427262,-0.3422997792929806,-1.5257375128080648,-0.792361082351948,-0.858303599177871
