,lb,pt_est,ub
0,0.0023111610705059582,0.002311161070506007,0.0023111610705060554
1,-0.01442832829924056,0.030665496830207098,0.07575932195965476
2,-0.024795468115123086,0.03306255543969375,0.09092057899451059
3,-0.03544435462838311,0.02968191650326914,0.09480818763492138
4,-0.045539228566190776,0.02369184294307153,0.09292291445233383
5,-0.012043959261843255,0.04467785609359179,0.10139967144902684
6,0.01026559316029884,0.054916723362742115,0.09956785356518538
7,0.031546539733521756,0.07050594138780886,0.10946534304209596
8,0.010153546146367869,0.06246827038285102,0.11478299461933417
9,0.012007428504852771,0.0630483737365379,0.11408931896822304
10,0.005470258903326246,0.06260621452696605,0.11974217015060584
11,0.005890641263201983,0.0629642904907417,0.12003793971828142
12,0.009284412325401323,0.06203661409190998,0.11478881585841864
13,-0.04990798852653779,0.030915605074844983,0.11173919867622775
14,-0.06691381939267024,0.020427143975472736,0.10776810734361572
15,-0.06279654001217697,0.0238049072845603,0.11040635458129758
16,-0.06703785533887897,0.023060184034273904,0.11315822340742678
17,-0.04242124615911823,0.033021218012916076,0.10846368218495038
18,-0.048009293970356144,0.03229515094836117,0.11259959586707849
19,-0.04425435450795125,0.03361762318826542,0.11148960088448209
20,-0.08002908679657753,0.02151979029492278,0.12306866738642308
21,-0.05738510857094656,0.03073561888013052,0.11885634633120759
22,-0.056163829261188285,0.032240961165087324,0.12064575159136293
23,-0.05984650144486951,0.02902854284728899,0.1179035871394475
24,-0.09591033524911438,0.01637156050319157,0.1286534562554975
25,-0.07469522003491554,0.04529385088443878,0.16528292180379311
26,-0.07951856326065797,0.04191177589930645,0.16334211505927088
27,-0.07820620343903856,0.042000337851105185,0.16220687914124893
28,-0.08896346280346648,0.035281695684404805,0.1595268541722761
29,-0.09176322083349939,0.034759508091583936,0.16128223701666725
30,-0.0998477348982921,0.03128158512905854,0.16241090515640919
31,-0.09400383704250437,0.03507865232821078,0.16416114169892593
32,-0.09935012780455116,0.03321215861382096,0.16577444503219307
33,-0.0818268779020195,0.04077678347627241,0.16338044485456432
34,-0.07757464545237301,0.04768214411786527,0.17293893368810354
35,-0.07573689497909317,0.04864276913550574,0.17302243325010463
36,-0.0560535326295552,0.06196140775753922,0.17997634814463365
37,-0.0606341363072396,0.06170443918192582,0.18404301467109124
38,-0.058062439652675296,0.06062954142007973,0.17932152249283476
39,-0.05487043759397628,0.061175688891954585,0.17722181537788545
40,-0.05927212081408279,0.057875455809182526,0.17502303243244785
41,-0.059118549147349334,0.05701654712986878,0.17315164340708689
42,-0.06683690211893914,0.05319059836744635,0.17321809885383185
43,-0.07186729660233604,0.04921507757028036,0.17029745174289676
44,-0.07712631171302221,0.04761014527173582,0.17234660225649384
45,-0.07869096302383449,0.044341388279134156,0.1673737395821028
46,-0.06219431450570586,0.05405783392449063,0.1703099823546871
47,-0.09442516953342642,0.03746241634861194,0.1693500022306503
48,-0.08978350135852992,0.03913937597618342,0.16806225331089675
49,-0.08002315127140794,0.043553295864721314,0.16712974300085057
50,-0.07386411874299927,0.046359194697722136,0.16658250813844355
51,-0.07730026085643321,0.045320968990668155,0.1679421988377695
52,-0.07878150445016455,0.04793916211297946,0.17465982867612348
53,-0.08171106749456462,0.04643249846549098,0.17457606442554657
54,-0.08879286615978074,0.04419436672234046,0.17718159960446164
55,-0.13212871214059096,0.020852737732800653,0.1738341876061923
56,-0.14124079661218614,0.017773774562126678,0.17678834573643948
57,-0.16751763764478303,0.008303045347463475,0.18412372833971
58,-0.2090314008380223,-0.025941057723989674,0.15714928539004297
59,-0.191717027685166,-0.026109213682232957,0.13949860032070008
60,-0.19300866700234015,-0.03134407859296453,0.13032050981641108
61,-0.1761550128709441,-0.0008465490748345817,0.17446191472127492
62,-0.16478893339171216,0.00469994048726569,0.17418881436624353
63,-0.16721574904960287,0.0031437326023536433,0.17350321425431017
64,-0.23205907486471095,-0.03076624327327303,0.17052658831816486
65,-0.2765123950922194,-0.04925097116342083,0.17801045276537775
66,-0.30055286850067053,-0.05958925630836546,0.1813743558839396
67,-0.2953877305894041,-0.058541577172778074,0.17830457624384793
68,-0.32152681064812566,-0.07381478643444889,0.1738972377792279
69,-0.29107599683413116,-0.0605031988094479,0.17006959921523537
70,-0.36954592583082246,-0.1000039193763052,0.16953808707821205
71,-0.35875473768000166,-0.0946463099441747,0.1694621177916523
72,-0.35089979190455123,-0.09320168612938029,0.16449641964579065
73,-0.35328831702241725,-0.09284365950343362,0.16760099801555003
74,-0.33915025453380765,-0.08595628824315037,0.1672376780475069
75,-0.3523106082563836,-0.10004232753893219,0.1522259531785192
76,-0.2890594834189502,-0.07302599090310266,0.1430075016127449
77,-0.3287316895375636,-0.09344071001864084,0.14185026950028196
78,-0.3261602526940044,-0.08886921954964386,0.14842181359471668
79,-0.31765813788676006,-0.08553664791966949,0.14658484204742112
80,-0.3291903297788774,-0.09257412562001457,0.14404207853884823
81,-0.3027979477041127,-0.0818242101989968,0.13914952730611915
82,-0.25301820675566605,-0.06447365015643843,0.12407090644278919
83,-0.23065273782548315,-0.052725128989539315,0.1252024798464045
84,-0.2514545570321738,-0.06250158532481308,0.1264513863825476
85,-0.2544429829878699,-0.06286916360728163,0.12870465577330664
86,-0.24890625289425122,-0.06718751830316672,0.11453121628791779
87,-0.23490717525333316,-0.05783677860508922,0.1192336180431547
88,-0.23436627270654878,-0.054728790199417204,0.12490869230771437
89,-0.2397683631617636,-0.05813750987085589,0.1234933434200518
90,-0.24527930540038764,-0.05467054528679421,0.13593821482679921
91,-0.2131225083838069,-0.042984551972467644,0.1271534044388716
92,-0.2160172232590382,-0.041653471931749377,0.13271027939553945
93,-0.22428801861943046,-0.04477369677470811,0.13474062507001425
94,-0.2113424559510791,-0.03859495309204229,0.13415254976699453
95,-0.22358529678439204,-0.04740639136963286,0.1287725140451263
96,-0.24335930977394213,-0.06191402553638795,0.11953125870116624
97,-0.23412892599680732,-0.0592109428791839,0.1157070402384395
98,-0.21205807074709174,-0.04891817349176066,0.1142217237635704
99,-0.231422418041489,-0.06286866558400397,0.10568508687348105
100,-0.22651192338081735,-0.0605445657463006,0.10542279188821616
101,-0.24795702670711714,-0.0726027341297337,0.10275155844764974
102,-0.2296232435615232,-0.06548665505539035,0.09864993345074251
103,-0.2286417466381531,-0.06617870446194332,0.09628433771426645
104,-0.2511254549317486,-0.07654833820567632,0.09802877852039595
105,-0.2600856619438061,-0.08124307894230742,0.09759950405919127
106,-0.22862725299661787,-0.06784289189373355,0.09294146920915078
107,-0.2316885706219831,-0.06884161040716164,0.09400534980765982
108,-0.23498593528558448,-0.07216834633669458,0.09064924261219531
109,-0.26832429319561235,-0.09034791721303123,0.08762845876954986
110,-0.22903760537294604,-0.0700233544856495,0.08899089640164703
111,-0.2016721522026208,-0.05395281567559575,0.0937665208514293
112,-0.23166552810447688,-0.06960072090860296,0.09246408628727097
113,-0.217377380448077,-0.0637231295415786,0.08993112136491979
114,-0.2443745244251338,-0.07465919423832364,0.09505613594848651
115,-0.2679746048820161,-0.08104117046257461,0.10589226395686682
116,-0.25549409418566693,-0.07873498524426202,0.0980241236971429
117,-0.25188789714397497,-0.07687996674035645,0.09812796366326208
118,-0.15717877960720802,-0.03343753281577054,0.09030371397566694
119,-0.1124387375363978,-0.010156219436665207,0.09212629866306737
120,-0.12011850400858481,-0.013004889142855003,0.09410872572287482
121,-0.07924557006742128,0.006765937929408207,0.09277744592623768
122,-0.07236750324686946,0.012469897513515392,0.09730729827390024
123,-0.09479756035501168,0.008518564878840435,0.11183469011269255
124,-0.08071989811899292,0.01422669516776473,0.10917328845452239
125,-0.10571357380134747,-0.004582656415671942,0.09654826097000357
126,-0.11195968546780584,-0.009742602779661122,0.0924744799084836
127,-0.14089784838569308,-0.02299788311925105,0.09490208214719098
128,-0.14212559183921958,-0.023069084317454202,0.09598742320431118
129,-0.11209499488147553,-0.00796957548306216,0.09615584391535123
130,-0.18007379729967635,-0.04063175327550072,0.0988102907486749
131,-0.13505911585275346,-0.018842320107807523,0.09737447563713841
