,const,rm_rf
0,0.018848705359325226,0.12750925610984976
1,0.019280811731764852,0.13320686109806504
2,0.019725518479822526,0.13877301015036245
3,0.020182279449030404,0.14420563142054263
4,0.0206501809976464,0.14950400283920343
5,0.021127929895454048,0.1546687581005427
6,0.021613842329170848,0.15970188683245853
7,0.022105834263318698,0.16460673127652756
8,0.02260141354217065,0.1693879818168129
9,0.023097674261123025,0.17405167359073237
10,0.023591294076181577,0.17860518617834434
11,0.02407853524879101,0.18305724798237472
12,0.024555250329827014,0.18741794636024822
13,0.02501689346066022,0.19169874382757882
14,0.025458538300265194,0.19591249969311286
15,0.02587490356540015,0.20007349528008958
16,0.02626038708701839,0.2041974594134191
17,0.026609109133060412,0.20830158909048613
18,0.0269149655206125,0.21240455820924614
19,0.02717169073683182,0.21652650493634243
20,0.027372930908872703,0.22068898584519528
21,0.027512326012546037,0.2249148824939348
22,0.02758360019545721,0.22922824389145557
23,0.02758065852462752,0.23365404667342224
24,0.027497687867235814,0.23821785425699715
25,0.027329258997674997,0.24294535735607137
26,0.02707042642331328,0.24786178168735226
27,0.026716821873542965,0.2529911551466642
28,0.026264736952775033,0.2583554367091308
29,0.025711190183689323,0.2639735230000363
30,0.02505397364282234,0.269860165527129
31,0.024291674707322013,0.27602485080390154
32,0.0234236691792327,0.2824707149324394
33,0.02245008330121001,0.2891935806420972
34,0.021371723947241187,0.29618121465382646
35,0.020189978510069446,0.3034129028869814
36,0.018906688561928398,0.31085942761769664
37,0.017524003982518785,0.31848350322832675
38,0.016044226593109057,0.32624068726162353
39,0.014469654045065256,0.3340807356044177
40,0.012802435467778301,0.3419493216648982
41,0.011044449991357152,0.3497899973879374
42,0.009197217710802973,0.3575462462166615
43,0.007261850133518377,0.3651634695340991
44,0.005239043994117471,0.37259075990339713
45,0.0031291189567725568,0.379782343847336
46,0.0009320965734426767,0.386698618133842
47,-0.0013521847473783684,0.3933067491658018
48,-0.003723925895241782,0.39958084791229576
49,-0.006183202590656809,0.4055017673164011
50,-0.008729788978216907,0.41105659216938345
51,-0.011362977833544882,0.4162379024639012
52,-0.014081405409567432,0.42104289165653463
53,-0.016882888154047464,0.42547241373530315
54,-0.01976427756617091,0.42953002057271866
55,-0.02272133838020399,0.43322103660383676
56,-0.02574865409513135,0.43655170365339163
57,-0.02883956262518864,0.4395284162503321
58,-0.0319861235455583,0.4421570578029152
59,-0.03517911708303164,0.44444244077881434
60,-0.03840807370458447,0.44638784935819664
