,const,rm_rf,r_1
0,0.05243393536714794,0.9792205560788415,0.11079527772406045
1,0.04853269039480754,0.977802333302426,0.09617638363842082
2,0.04269394680800313,0.9705055538373062,0.09490885789707891
3,0.032744877624743374,0.9706583275981092,0.0890690228235727
4,0.039628702653668677,0.9770810664253483,0.08962237178882272
5,0.043496824931868856,0.9771223625607717,0.0930276731871828
6,0.0394452866999807,0.9795442783239289,0.09056711230440571
7,0.028456440121212293,0.9773656617355778,0.10154830390364802
8,0.02567602167599884,0.9763947212739863,0.10708744769865292
9,0.01594491082651233,0.9886854365502,0.11295471511244534
10,0.003821150000992438,0.9924081168265306,0.1120317153368338
11,-0.002425081392927778,0.9984334802965312,0.12091582235651281
12,-0.014652145028523716,0.9796173298828309,0.12685049347848446
13,-0.014682546485643799,0.9793869277764432,0.12736833294782343
14,-0.011577750956558056,0.9843296088712453,0.12883732331317466
15,-0.015452360165588035,0.9896852376660017,0.13200163246749205
16,-2.3314058439770307e-05,0.9815347044074954,0.13525800736794866
17,0.003130748501752433,0.9839446524040365,0.12734615275725683
18,0.007265742096692759,0.9898200058683038,0.12785177724824223
19,0.015176904320866276,0.9940486830173418,0.1356164837351649
20,0.014713596051395616,0.9895229836250202,0.13530548267100165
21,0.014094921438902865,0.9900129142014626,0.13247514123970291
22,0.0062770652051526675,0.9943186041671146,0.13119759833498104
23,0.007110278066493874,0.9865717206964593,0.12307632132191894
24,0.0040302328666151875,0.9890024293229167,0.12769038117272008
25,-0.002501312520656884,0.9814042831066976,0.16873136081079876
26,-0.002936906981188369,0.9841722529920047,0.1535275122141102
27,0.0010339068393252324,0.9852062706472374,0.15793728183541664
28,0.0007261788046771711,0.9811764235099638,0.15881255262209698
29,0.000859903629536702,0.9807947577608065,0.15824329710552285
30,-0.010173993989841366,0.9664663423534484,0.14950864967350055
31,-0.014003395558723732,0.9632248142701132,0.14848171626973336
32,-0.027079940337708875,0.9621872557190183,0.12957387368634518
33,-0.03105150804737373,0.9647972229768984,0.1243710313678056
34,-0.03143457706662649,0.9598515192592009,0.12550466146455164
35,-0.03222223908948785,0.9589908063808238,0.1259297505886041
36,-0.02064303952887058,0.9624898694038897,0.13449890017897123
37,-0.0179253953733557,0.9647357853387706,0.1387038445218353
38,-0.010864991066833184,0.9650968757471513,0.1384608644080125
39,-0.012204108652345648,0.9644497052428862,0.13755084479357044
40,-0.008894993321368382,0.9648198969804188,0.1390606426533341
41,-0.01804157865075466,0.961839163049538,0.1408082322338102
42,-0.02262411236945529,0.9628369664220067,0.13882273605991044
43,-0.02475593951214499,0.9610408950661142,0.1389145486897382
44,-0.029451160901189145,0.9503633597782668,0.13021728341437824
45,-0.023090893394018146,0.9492816373418529,0.13717097265549502
46,-0.024703190910118543,0.9483295832564035,0.13663079841144557
47,-0.016621891971183925,0.9501126017893883,0.1398321771962975
48,-0.016797695239534904,0.9500009081913815,0.14359407221634324
49,-0.018076590241887344,0.9523839840282222,0.14105992758496505
50,-0.009289671889272273,0.9563294760587809,0.13846036924227834
51,-0.0028728437268994854,0.9693593306890309,0.13531475540532956
52,-0.0027730460487658585,0.9662194593322199,0.13343986703149135
53,-0.01239031205547907,0.9676871296675498,0.13044208135462299
54,-0.009218036676432553,0.9644052435489839,0.13553892615145346
55,-0.0008843584758868864,0.9526463993054541,0.1378383819281182
56,-0.002208971669182886,0.9486785311389908,0.13752489750935445
57,0.0024868673489040877,0.9511414462122141,0.13184201563333395
58,0.005849028479883851,0.9466700368680233,0.12470827869138199
59,0.0025297185680006233,0.951149031218273,0.13320780871695884
60,-0.007002074199575033,0.9596655633587936,0.12576158226433962
61,-0.0032192466979028018,0.9491966877665767,0.11102326505127652
62,-0.005044539181999146,0.9567625188603743,0.14981682472187732
63,-0.0012706555439368993,0.9600492802752235,0.15334513656660767
64,-0.005381279039342886,0.9529051077525762,0.15122228285301467
65,-0.0010133647296122039,0.9538879505400688,0.17359750796021894
66,0.004785292663585276,0.9610103963938299,0.17563677753312668
67,0.005261585614653373,0.9609078488180556,0.1755761542698135
68,2.7532200042607147e-05,0.9550574999838871,0.18403861032107457
69,0.0012061428810952392,0.9695413677081003,0.18384840575093803
70,0.0013132535965316439,0.9672162174657795,0.17971026850159139
71,0.006295334574955601,0.9666551100616354,0.16354705537507222
72,0.018503055657423134,0.9600100390131626,0.1580693981218814
73,0.029915445721929758,0.9333205396269452,0.1507109289699129
74,0.03010416646762589,0.9278901617027905,0.14025239131316364
75,0.04941634981416415,0.9152160412312805,0.11700175724984702
76,0.05498030013795326,0.9428305677335581,0.09550518763138109
77,0.0478570329639162,0.9475683183676611,0.0927768344325911
78,0.048044648149238145,0.9388942579095895,0.08918403828634584
79,0.047533948607793725,0.9395157996091278,0.08368869506771452
80,0.04377309489742287,0.950728153829931,0.07986185279985134
81,0.0488641484474374,0.9597065022293293,0.08581881157341863
82,0.04676833009504244,0.9597647295433908,0.07974403683473764
83,0.041155270192657564,0.960610164584097,0.07420330211627323
84,0.03377277481390629,0.9705831911595809,0.07264154692914228
85,0.03060398708917762,0.9724211928607742,0.07565662269718869
86,0.03560242023074707,0.9525575318020658,0.07900876583601127
87,0.03160025972654364,0.9588635634155719,0.08367989656789676
88,0.029031218797180958,0.9527030358779782,0.07083783449559763
89,0.021633599635433022,0.9616481244833727,0.06962188759639962
90,0.018580803241743413,0.9580186275106868,0.08059752342903916
91,0.013409745974750696,0.9598176083787326,0.06998709306471994
92,0.014012396035212165,0.9482090775336538,0.07646819512950848
93,0.004530589406566644,0.9456323391458709,0.06397237757890858
94,0.002656238155154304,0.9706034071869752,0.07917281948538878
95,0.0045151018994863635,0.9661057827692541,0.06253882080287305
96,0.00840522055704829,0.9599744899232787,0.07515251191157976
97,0.0152848637635046,0.9757352923440674,0.06860247238890571
98,0.023521076121848415,0.9996420322757505,0.07894680010196328
99,0.0251662664243206,1.0004288917431359,0.08149840324749806
100,0.020515870630158237,1.0010497938935479,0.07818691661479747
101,0.018321104375928075,1.0012292540529157,0.07350517455995385
102,0.016522596648148858,1.0110158923630213,0.07118010860151994
103,0.020953448710658133,1.011249148515555,0.07653208782437448
104,0.024500360057307602,0.9983417149244547,0.07754998515658891
105,0.025519059079924692,1.0104345277636655,0.0821638516805074
106,0.02388470807710334,1.009404539116322,0.09012203510287672
107,0.02114556342940459,1.0089225372141295,0.09280805385791689
108,0.01968850710160577,1.016101530164538,0.09389226948577442
109,0.021681979927884565,1.003066375203542,0.10069208437064682
110,0.022379290896871795,1.007792042392231,0.10394037322158667
111,0.016612158651155874,1.0083639352570597,0.09987187376855944
112,0.017692440522845822,1.0084530685043027,0.10037917519870443
113,0.02225725688949946,1.0173870554919906,0.10842644042030493
114,0.0197847427958383,1.0037811862965014,0.1329658788328696
115,0.020210597620387644,0.9989400709192259,0.13665282778292148
116,0.02005448120308371,0.996473950769305,0.13911918086778824
117,0.020646725706704942,0.9925923303222319,0.1396615955057387
118,0.018845165098803338,0.9947272475567945,0.14260468698702206
119,0.014751614325839308,1.0175826742855343,0.13475377137230926
120,0.013909431857858177,1.036577190461598,0.13609814738784892
121,0.0067441075234065135,1.0267417424428198,0.13867833569041987
122,0.0060961789544238055,1.025956408591834,0.13844522746367618
123,0.005541685290917365,1.0263435278690831,0.13802901410170457
124,0.009707799411269109,0.9958200658727426,0.15669158817395604
125,0.007677196993299709,0.990876493887119,0.16457119417253954
126,0.006293433511313534,0.9785497741647702,0.15824854594377813
127,0.004696567473173972,0.9789857161256027,0.14519686624515168
128,0.009049294661023458,0.985704897748905,0.14649027551173804
129,0.0022985979572759134,0.9667744222488568,0.1567127408868154
130,-0.0011627138017070904,0.9622249091253072,0.15646022891631056
131,0.00070074441310978,0.9756906167068692,0.15980497946071875
132,0.005693180756874081,0.9700996442848439,0.18396680269505689
133,0.0013162220792602714,0.9570712591646278,0.1809415525528961
134,0.0019575187945582734,0.9563616899286655,0.1843852925620931
135,0.0069503269359188595,0.9563985075882825,0.1869607504461616
136,-0.0038456482583542604,0.9685374163840372,0.1847679023414511
137,-0.005491285283819388,0.9734792742609828,0.18245696475922593
138,-0.00971806944365776,0.9982824563259326,0.16596446979662952
139,-0.025418407760026518,1.0020922247019892,0.18557072778916428
140,-0.01613815021074153,0.9852810500537691,0.17089990650729406
141,-0.014618214267564232,0.9788941070927359,0.18220340341068694
142,-0.02257725662387619,0.9766647214733687,0.19382222923884176
143,-0.026554065497483154,0.9698923657234603,0.19639224102265332
144,-0.02662267502768855,0.9714013556792771,0.19635022291969922
145,-0.035833199101841434,0.9811326610023001,0.15869325594491998
146,-0.0359603693066124,0.9860791156924035,0.1650795403522242
147,-0.03553104129501197,0.9861971801942656,0.16678200644597135
148,-0.02893119685778643,0.9847121998015703,0.1621905731786868
149,-0.030620412528004275,0.9883161317133566,0.1618945660775587
150,-0.027258893443664157,0.988768614398592,0.15293178884425185
151,-0.023928567733497587,0.9918707223810547,0.15325993762365092
152,-0.02054980931670071,1.0049841736656797,0.1467936708177289
153,-0.015557761111050367,1.0002717431881958,0.14975545514096378
154,-0.01933434381874907,0.9968969890287028,0.15566148692026247
155,-0.01648249292645494,0.9985456417674291,0.15671047347861872
156,-0.015916947994473567,1.0061220604494434,0.1513547151620097
157,0.002544885445109733,1.0112404993461976,0.15827115990851823
158,-0.00024936780534242525,1.017767254079478,0.14820889716691804
159,-0.002192908945237108,1.0124833075306157,0.1509292436976714
160,-0.006756665562583306,1.022270192837889,0.15386185330903104
161,-0.01584187827225705,1.0225380162381188,0.1627305741559164
162,-0.022308294343275317,1.0140450715807252,0.16265230169407338
163,-0.021270544436449254,1.0159420929148801,0.16157017572635873
164,-0.01830228053380593,1.014710900273433,0.1667653704960681
165,-0.02652813654340364,1.0107485890039587,0.15674011962499107
166,-0.026170922500472867,1.004870828513932,0.15392747163746762
167,-0.02561863465627307,0.9955194825037139,0.1533529930562353
168,-0.023002819630957533,1.0239580067594203,0.13250866324495206
169,-0.019541011624580783,1.0226600757226028,0.1362902116926733
170,-0.017942788682013853,1.0240826647564283,0.1334865194087133
171,-0.008312683828816187,1.0153605086652528,0.13270201084755273
172,-0.012013606234321482,1.0208720071643713,0.13232043835987045
173,-0.0134399009013032,1.033135776767129,0.11701284162554121
174,-0.010138814845420193,1.0356473553165606,0.11740014190304926
175,-0.01265518976540615,1.033248594015328,0.11842842520585087
176,-0.01450548382512515,1.03308899195277,0.11688585016639139
177,-0.012342621508698469,1.027030735656325,0.12562622439948007
178,-0.010447187666937412,1.042034668970681,0.1194611225468239
179,-0.012235763955503791,1.0441108532219687,0.11428306407969195
180,-0.014464192696108777,1.0553957360195698,0.11277809270208904
181,-0.010680994051950861,1.0601036390061842,0.10942352839189488
182,-0.004712041507795061,1.0588105066860471,0.11257204561652562
183,-0.011112361599547448,1.0612141070454406,0.11385888943259423
184,-0.004915911905026832,1.070726771041862,0.11585728122646181
185,-0.0031857099455172653,1.0783651856807521,0.11104757313343945
186,-0.001637598398199551,1.0806036092188436,0.10987032556569193
187,0.00023849598723448302,1.0800205768384783,0.11089089113079424
188,0.006159680960371014,1.0843639510984124,0.10713656466666628
189,0.0004771063340631059,1.0791842715717468,0.11031792420275226
190,-0.003361903155709419,1.098274195182431,0.10965888128432334
191,0.0006698077952015918,1.102640857379252,0.11398492812677026
192,-0.0012061607173435693,1.1031563483866744,0.1135926399743178
193,0.008471410494779797,1.1207851956529498,0.10675873469595128
194,0.01532755109533186,1.1297586915435722,0.10762595455974361
195,0.016170683934673174,1.1293776859383924,0.10773727142554759
196,0.0051499394661047365,1.1217153837930085,0.08507166790554012
197,0.002745498866343328,1.1139282380509266,0.08160039185898961
198,0.0009038087328372807,1.1131514602576034,0.07886158801625337
199,-0.0019169409768050344,1.1140107496928768,0.07741310640130174
200,-0.0066161186250580485,1.1239817301982555,0.07835168778136291
201,-0.001096187529190259,1.1218902886589517,0.06829595192880265
202,-0.003989750792723174,1.1069493205380856,0.08203046777418084
203,0.002596507622306061,1.102907573798766,0.0681191539632114
204,-0.005977975227116486,1.1165038479628668,0.07889813713503897
205,-0.0023364212160318565,1.116947012268756,0.07196748707249004
206,-0.01360385242594112,1.1002594519330884,0.07233387862744312
207,-0.010760527217863209,1.110475061690765,0.07172342707095622
208,-0.013394959391035051,1.112758435244283,0.07984633190866114
209,-0.011043536104212126,1.1038586330847957,0.09879701177377208
210,-0.007864446963853912,1.1023563894285018,0.09769453498917623
211,-0.006273385764206657,1.1013670072884751,0.0935880499152441
212,-0.014788045251534288,1.0902124172566574,0.07634878369498246
213,-0.012988184140216552,1.091675730342318,0.07755344438082938
214,-0.01828617232604595,1.08988515753381,0.08384616915952636
215,-0.014943154873531638,1.0858554346003442,0.08403137871181486
216,-0.011440991376418038,1.084211852571839,0.08816047548840562
217,-0.004138453394343524,1.0808506092438972,0.0919348044702223
218,-0.0007407708994438169,1.078378247177697,0.09242921141687246
219,0.00778374325738457,1.0944434761160755,0.09195915873031184
220,0.009420724207999175,1.0925925100807599,0.09418231281392217
221,0.002288510260822596,1.0925021631742193,0.09833878413759627
222,0.013496732998841807,1.082776080320725,0.094498426375891
223,0.012653626169438334,1.0875305487469293,0.09828331503138663
224,0.018558053720284358,1.07389660357056,0.09575463206285452
225,0.019386079617053256,1.0480025411733185,0.08272717518004628
226,0.03150134579840382,1.044256086448035,0.04324550050148553
227,0.03228568186261443,1.0455474820706059,0.04166424652452746
228,0.028521769739826185,1.0434006222747219,0.034325598153143365
229,0.022331497408340395,1.0553761805094668,0.0593775604073194
230,0.019039381262837832,1.0618601669054386,0.058661605555935546
231,0.006470042857195366,1.0936288702656816,0.05532804164108352
232,0.0009170497433799073,1.0657423455611699,0.07608568457672872
233,0.003132477107766824,1.0709943760385783,0.05999253510818411
234,0.0069107289470205155,1.068778119408795,0.06348645076097248
235,-0.0022126194887704723,1.1094306493890163,0.06785686459938815
236,-0.0037973646080663678,1.1094113913885801,0.04914163382997677
