,const,rm_rf,smb,hml
949,-0.029398450733095195,1.3372126559151667,-0.011835547655119944,0.8484972291031867
950,-0.02941892456721039,1.337392932671484,-0.011642414067988271,0.8481312363007264
951,-0.029439518765107683,1.3375774725674037,-0.01144826810131914,0.8477640031302294
952,-0.029460232049418323,1.337766242479124,-0.011253197374409859,0.8473955339509591
953,-0.029481063051462867,1.337959208575175,-0.01105728976711997,0.8470258328026555
954,-0.029502010315996093,1.3381563363236504,-0.010860633377797375,0.8466549034078993
955,-0.02952307230592524,1.33835759049944,-0.010663316480904765,0.8462827491747041
956,-0.029544247406989223,1.3385629351914166,-0.01046542748440988,0.845909373199279
957,-0.02956553393240763,1.3387723338096904,-0.010267054886888146,0.8455347782691146
958,-0.02958693012747742,1.338985749092788,-0.010068287234475136,0.8451589668662075
959,-0.02960843417412953,1.339203143114928,-0.009869213077559955,0.8447819411706581
960,-0.029630044195423002,1.33942447729322,-0.00966992092739709,0.8444037030643902
961,-0.0296517582599872,1.3396497123949487,-0.009470499212531631,0.844024254135253
962,-0.029673574386397096,1.3398788085448514,-0.009271036235145434,0.843643595681337
963,-0.029695490547483768,1.3401117252324324,-0.00907162012733184,0.8432617287155931
964,-0.029717504674568598,1.3403484213192953,-0.008872338807332372,0.84287865397073
965,-0.0297396146616259,1.340588855046542,-0.008673279935750223,0.8424943719044359
966,-0.02976181836936243,1.3408329840421997,-0.008474530871793059,0.8421088827048886
967,-0.02978411362921189,1.341080765328683,-0.008276178629583738,0.8417221862965591
968,-0.029806498247244496,1.3413321553303479,-0.008078309834526225,0.8413342823463905
969,-0.029828970007980703,1.3415871098810668,-0.00788101067982479,0.8409451702702367
970,-0.029851526678115022,1.3418455842319046,-0.0076843668831294044,0.8405548492396919
971,-0.02987416601013666,1.3421075330588406,-0.007488463643389362,0.8401633181892129
972,-0.02989688574585246,1.3423729104705902,-0.007293385597912572,0.8397705758236242
973,-0.029919683619804672,1.3426416700164898,-0.007099216779701116,0.8393766206259325
974,-0.02994255736258134,1.3429137646944906,-0.006906040575058714,0.8389814508655237
975,-0.029965504704019826,1.3431891469592414,-0.00671393968153713,0.8385850646067134
976,-0.029988523376297142,1.3434677687302707,-0.006522996066248827,0.83818745971765
977,-0.030011611116907744,1.3437495814002827,-0.006333290924572488,0.8377886338795837
978,-0.030034765671524948,1.3440345358435466,-0.0061449046393079335,0.8373885845964872
979,-0.030057984796749385,1.3443225824244465,-0.0059579167402812735,0.836987309205095
980,-0.030081266262735513,1.3446136710061245,-0.005772405864474626,0.8365848048852643
981,-0.030104607855700172,1.344907750959256,-0.005588449716701431,0.8361810686707276
982,-0.03012800738031083,1.3452047711709678,-0.005406125030862977,0.8357760974601937
983,-0.030151462661953878,1.345504680053913,-0.005225507531808357,0.8353698880288797
984,-0.030174971548879072,1.3458074255554684,-0.005046671897864805,0.8349624370403435
985,-0.03019853191422444,1.3461129551671007,-0.004869691724053142,0.8345537410587356
986,-0.0302221416579171,1.3464212159338942,-0.004694639486014487,0.8341437965614059
987,-0.030245798708452374,1.3467321544642168,-0.004521586504725453,0.8337325999518497
988,-0.030269501024550744,1.347045716939587,-0.004350602911976657,0.8333201475730491
989,-0.03029324659669585,1.3473618491246993,-0.004181757616700181,0.8329064357211716
990,-0.03031703344854697,1.3476804963776199,-0.0040151182721524905,0.8324914606595959
991,-0.030340859638234675,1.3480016036601647,-0.0038507512440039246,0.8320752186332849
992,-0.03036472325953739,1.3483251155484919,-0.003688721579332236,0.8316577058835528
993,-0.030388622442937174,1.3486509762438275,-0.0035290929766151314,0.8312389186630662
994,-0.030412555356562367,1.3489791295834421,-0.0033719277566775785,0.8308188532512787
