,const,rm_rf,smb,hml,rmw,cma,r_1
0,0.0032712305540284906,1.0746238064642752,0.040880374415379825,0.6596780515225187,0.36235624257591875,-0.19021871618976996,0.09940562682684444
1,0.003278211228232276,1.0695159179906277,0.033419330784329536,0.6512906375430573,0.3534442329114691,-0.1523634782915224,0.10392510891438861
2,0.01683845898814228,1.0569462756438912,0.02269884462286851,0.6320799717749535,0.27909671525425256,-0.1787695605979686,0.1259438208191038
3,0.023203694809105963,1.0571068839900617,0.020461230118547228,0.6187040872745575,0.26316927991045724,-0.1803842186755806,0.1293881876334573
4,0.023078465600674475,1.0005943343180217,0.013962764457137525,0.5088156182030733,0.17158425236532865,-0.22534693132608125,0.15535805684397644
5,0.04898288944105822,1.0518066175906078,-0.06303829155489887,0.57967305830826,0.25321288670617664,-0.15150549024672047,0.17272814967643785
6,0.04732563097589838,1.0305996908563422,-0.07554312540206194,0.5172470531649386,0.17604796190973326,-0.20929157239830137,0.1645722985126922
7,0.04329108803773844,1.0292741267623142,-0.06772617789487355,0.5056893007210621,0.15636991612924475,-0.20681589549734034,0.16526394683430273
8,0.04222417749057045,1.0419360773244362,-0.06516351882399338,0.5167730248248172,0.16869265954500154,-0.15505628723467488,0.1581359707951113
9,0.041882241295371485,1.0413483385124034,-0.06441014511315127,0.5132887926374761,0.16598381199360648,-0.1481973258952528,0.15810674123888768
10,0.04722230876553149,1.0344479153512984,-0.05554020585016022,0.5156648383731676,0.13977638785392277,-0.14553597243548708,0.16212542013120204
11,0.05415343529220491,1.038721286182702,-0.0628610687448071,0.5087072683239493,0.1425204121171495,-0.12579152794712725,0.1586516471324679
12,0.05630828891461915,1.0330087465513393,0.019182694303056202,0.430209834645676,0.08801521387843513,-0.0835813573706817,0.14831768671199155
13,0.03779361651836199,1.0308237718956978,0.0715470864785696,0.44276483830536106,0.0864247414100177,0.0993096072628351,0.1532082604283889
14,0.029773239402285122,1.0351704878742372,0.07145288894287254,0.5150070758001699,0.12150030940759993,0.03740867526752965,0.14754427223714695
15,0.02033069558177257,1.0199250545145317,0.08310067805887983,0.5432716004423447,0.15903362902790322,-0.005036274026962267,0.15017861871218097
16,0.012097022311461803,1.0219735853639171,0.062190140300491026,0.5353984156652368,0.16413864576535578,0.016352674893900937,0.14888378086944748
17,0.009371848450183667,1.0111086237778162,0.06270258906809612,0.5117127234546663,0.12679638943765914,0.04002198177280925,0.14994168036284392
18,0.006805119400456353,1.016859898975344,0.08110721978523065,0.5150468284761054,0.1507546303893612,0.06374686266075008,0.1426159118652468
19,0.0049602132531767484,1.0134824294692606,0.07949009673117598,0.504339941937647,0.1528149015844115,0.06081307830125433,0.13850950511860396
20,0.00859158660628046,1.0172985647352433,0.07881893409545243,0.5119327999784857,0.14286526983210182,0.0697780550620441,0.14236678350212825
21,0.017561933248260036,1.0008272259541096,0.06618634789128333,0.4766341462543572,0.11408079785351641,0.03127977497796642,0.14938068858360323
22,0.04307433436662576,0.9991845900427274,0.03244337054634475,0.3503205178859607,0.012513852219051057,0.16530774359937478,0.15918700326255608
23,0.05078214637986511,0.9998563075218708,0.04575137670182827,0.38838148565005304,0.022868036340141683,0.13308926547645858,0.1560421874118395
24,0.053229851791409995,0.9668809120644491,0.0706183533238298,0.3968912108308227,0.04944956459216387,0.1197232716491207,0.1383198379892312
25,0.060452126171886035,0.9853285272272135,0.06561429110305415,0.3911263911760509,0.07662923597710475,0.1556665355170945,0.11282947346596445
26,0.06713550903687386,0.9713645070011386,0.0554660067753532,0.37423193841411917,0.036073852734825704,0.15013286838647535,0.1203093967992253
27,0.062303355442296385,0.9530762002333755,0.04084207237907945,0.3817840096514061,-0.0012474173014918966,0.10311672110888882,0.12858693442735344
28,0.0647420988345236,0.9530742870111646,0.046762108422539486,0.39010318395040294,0.018390181697946862,0.09373748152874412,0.13003592795321606
29,0.0664748480431506,0.9535129000271301,0.04270151860052789,0.4009064263712153,0.008028770817947912,0.0922506283881808,0.13428620373957673
30,0.06907768333217798,0.9581469867633379,0.02957959260953505,0.4288038948961017,0.004884988772935384,0.06923395252172844,0.13827286391041313
31,0.0706515989044897,0.9598173549931119,0.02261699880618107,0.42492442016655735,-0.000621121181950406,0.0629399324825299,0.14515294816264152
32,0.06542662177797225,0.9633071415900408,0.05510294425659407,0.4731083477827703,0.04430898157708158,0.04979602897203655,0.12824109880982223
33,0.06267978946433875,0.9629511628397125,0.06280265031610371,0.4786147766441699,0.08425806425548898,0.025762034234066283,0.12537839731562336
34,0.06341275886922791,0.9631291724375063,0.06529316858802725,0.47855678319662304,0.0878121788379007,0.02777038991377257,0.12424490578131708
35,0.06796379986707808,0.9623213757498695,0.056671835896921756,0.4721271744760502,0.08762786319639837,0.011494919438994031,0.12336106971330604
36,0.06385071082622272,0.9486028012463028,0.0552818801824871,0.450637794679648,0.06633334806777827,-0.008586292155654648,0.11769441442085007
37,0.0657692240852697,0.9255675793184286,0.04936366357679822,0.4573118656703592,0.03291274725980786,-0.04903364890399113,0.11589994429122587
38,0.06099597256436011,0.9174361566441905,0.0382935047804562,0.45702775335542795,-2.915324285608173e-05,-0.053481721229033684,0.13232397642100718
39,0.07145266054815037,0.9082896967234765,0.04752386529203667,0.471993978253657,-0.02193132959716097,-0.11086396248595358,0.136420012453505
40,0.08622802931636567,0.8924292604980829,0.04167952587094181,0.5185053303469622,-0.06598824290758304,-0.19209533391173367,0.14158537241644775
41,0.10155338578458277,0.8784965326586167,-0.0321359704463574,0.4412529033997922,-0.1712048048597599,-0.1408975354142388,0.13455547567045936
42,0.11184333584164835,0.871384004691569,-0.031236379031637083,0.41668837303821155,-0.19804125186862406,-0.13995639204294336,0.12398947191799117
43,0.1206916063076006,0.8698786271539621,-0.025522031893810023,0.44161529186641424,-0.2255032397513174,-0.18020162349538207,0.11596958515942041
44,0.12580985052252047,0.8804985366809488,-0.007194915229045094,0.4540725439883525,-0.191745252845963,-0.1871377006044395,0.11584115780409666
45,0.12426100351997663,0.8776299139666279,-0.010754040844460539,0.43710038803717605,-0.18936995180492447,-0.19710687569987875,0.11844105902019525
46,0.1251018292379573,0.8782007323181545,-0.010490833175005009,0.4358979561681199,-0.18745818399096964,-0.19583710081624472,0.11811634745501658
47,0.12442033862197115,0.8743271864122621,-0.01325397677059449,0.4318933656505724,-0.18921355521659372,-0.20028889859903837,0.11860287100925213
48,0.11633878684537953,0.8595721704044766,-0.0013127448069076707,0.42393236498528436,-0.15634990391117884,-0.2458677986979893,0.12414614130256435
49,0.10691621630864705,0.8398945104846977,0.01534582068341762,0.40891220818213797,-0.14391689652108675,-0.2673316698721679,0.11484105627496936
50,0.09383360370177356,0.8502389198346951,-0.001099988783391,0.3788272829432133,-0.11043728555910755,-0.21213460266599488,0.11026965213062176
51,0.08099358791694272,0.8286430507941008,-0.000775215416209532,0.4122690148739097,-0.10354005944348611,-0.2843800517797885,0.10720835445610392
52,0.08270233221336155,0.8342140963514647,-0.033403557409033585,0.32750885988594663,-0.09770284338820462,-0.23219705761572798,0.13141776069962854
53,0.08006995806550139,0.8466374996361763,-0.01681626076796044,0.33915796650134505,-0.10348498189286298,-0.23234334102231746,0.137628608045842
54,0.07866966376181855,0.8490944223866943,-0.01837309733499054,0.34803475797171995,-0.10422466318946157,-0.2489281804498386,0.14810507065640538
55,0.0800877609463686,0.8531640325226411,-0.015008272440267706,0.34231408676630815,-0.10175640051105302,-0.2370503012216651,0.14230386406061676
56,0.08010131728550424,0.853673198629188,-0.014511846134179343,0.3423240907474542,-0.10470528181954074,-0.2413643141959074,0.14162967325346912
57,0.07428021028886121,0.8745321932994673,-0.011253694121350752,0.34034961589412727,-0.0887445147894803,-0.19836158700731243,0.14540457281627706
58,0.07413945892292623,0.8749144440403246,-0.028319212304750246,0.3315014073718804,-0.09907992430123448,-0.20336389200936272,0.14616547854758427
59,0.06918287738432576,0.8842423021511461,-0.017400410087816405,0.3678692731750402,-0.10999595332894653,-0.1909567198348778,0.13327786518247922
60,0.07168610182247545,0.8900418586323443,-0.012870955801135951,0.3601404957115305,-0.10643143829489853,-0.18184950459541055,0.1311002580502454
61,0.06545214823055708,0.8871128029815606,-0.0445049726095093,0.34492678967267215,-0.1039641762112379,-0.20518729499253466,0.135889805063416
62,0.06160661854476448,0.9049962928894747,-0.004593283268887088,0.4132200086276889,-0.05841884346437503,-0.2232889303155025,0.13936358970730348
63,0.06903893803615122,0.8737342233222184,-0.03059430785728108,0.4029313795579778,-0.10861317087922821,-0.2585338835376294,0.1376974392962591
64,0.06509188622435633,0.8687544577714446,-0.034939796782928766,0.39525514395320255,-0.09662369261298069,-0.255118277923104,0.14164117979988539
65,0.057037672372871336,0.866953561263515,-0.034139413241921865,0.354398827961507,-0.08648313788454774,-0.20443588395714626,0.12585307930192405
66,0.0437132334679927,0.8799771254328954,0.003946096133937463,0.3968971446616347,-0.021154101282057344,-0.17669556384101642,0.11092295212710711
67,0.036344016571009344,0.8925322708841742,-0.03883596766995326,0.3742098793567181,-0.11001301933143268,-0.1457387626563596,0.09433408605421914
68,0.015483937579634231,0.8684340023679278,-0.020676620626714146,0.32847818440502485,-0.09293081948372192,-0.14433533812096308,0.10517245956770445
69,0.01739707306475328,0.8701690854321938,-0.015073264530231362,0.3427607414785939,-0.07964993094295283,-0.14958260675687457,0.11036146118875977
70,0.02316285778642463,0.8760606570481562,-0.036881281907655765,0.31807585763173585,-0.11458442116517614,-0.12748244712409676,0.11457203702144261
71,0.018784024749729455,0.8587185284019799,-0.05092273226575048,0.2933396413351553,-0.10522835693208098,-0.1675472175046888,0.12094207247009003
72,0.018127382769160608,0.8592434205383445,-0.0491097667853728,0.29480850605573117,-0.10120402378610012,-0.16822306132693102,0.12042743326291616
73,0.010068866850298126,0.8639854752426117,-0.05484391936092775,0.29891613756739105,-0.08584701243242432,-0.19099163693263757,0.1189225455971323
74,0.00889857133313828,0.8581620205994761,-0.04024123654449884,0.33162556999100606,-0.18949509950121202,-0.2634210972896946,0.12113468652982838
75,0.01424071919241241,0.834878744108075,-0.12393225617591139,0.353693341749105,-0.1403022677243744,-0.23721990694259346,0.13293151797937136
