0.002,0.43889947081357145
0.004,0.3462839948051893
0.006,0.321829568963207
0.008,0.3106375240926195
0.01,0.30424335586775175
0.012,0.3004044853673451
0.014,0.2981520965294101
0.016,0.29688714456055104
0.018,0.29620506480975617
0.02,0.2958542879528504
0.022,0.29569684209317865
0.024,0.29565865892135823
0.026,0.2956951967643361
0.028,0.2957762503363684
0.03,0.2958807695539992
0.032,0.29599463755104444
0.034,0.2961089535121552
0.036,0.2962185403795969
0.038,0.29632079328105465
0.04,0.2964148682932502
0.042,0.29650112182067406
0.044,0.29658071115418894
0.046,0.2966552984244461
0.048,0.2967268254702793
0.05,0.29679734036137206
