,const,rm_rf,smb,hml,rmw,cma
823,-0.04120490252395926,1.372457670803068,-0.11322495831505885,1.118121292982409,-0.3543847016474752,-0.37950248284640203
824,-0.04133440386196499,1.3711849483018503,-0.11351226166212401,1.11667378218876,-0.35245241044237263,-0.3786332366832058
825,-0.04145074163136342,1.369870195996051,-0.11382679913016704,1.1151680639896904,-0.35047634516508525,-0.3777224534778614
826,-0.041553636967355013,1.3685139823579275,-0.11416846530767052,1.1136048435781514,-0.34845734452176524,-0.3767704793975351
827,-0.04164282123570954,1.3671169178166676,-0.11453711621074825,1.1119848586251653,-0.34639627145420504,-0.3757776818820835
828,-0.04171803706283302,1.365679655503042,-0.1149325683461197,1.1103088798183949,-0.3442940127849876,-0.37474444993411077
829,-0.04177903936529159,1.3642028919380436,-0.11535459780716935,1.1085777113554574,-0.34215147884136027,-0.37367119441448327
830,-0.04182559637490914,1.3626873676563187,-0.11580293941034024,1.1067921913850374,-0.339969603053381,-0.37255834834127266
831,-0.04185749065534567,1.3611338677547533,-0.11627728587989082,1.1049531923888238,-0.33774934152203334,-0.37140636719030795
832,-0.041874520105922027,1.3595432223566217,-0.11677728708897213,1.103061621497386,-0.33549167255276025,-0.37021572919525253
833,-0.04187649894830601,1.3579163069817086,-0.11730254936515776,1.101118420733371,-0.33319759614975664,-0.3689869356451236
834,-0.041863258691548576,1.3562540428128214,-0.11785263486872022,1.0991245671755807,-0.33086813346634253,-0.3677205111771116
835,-0.04183464907080226,1.3545573968490552,-0.11842706105217729,1.0970810730374194,-0.32850432620693615,-0.3664170040624558
836,-0.04179053895505598,1.3528273819368815,-0.1190253002090683,1.0949889856542576,-0.32610723597571883,-0.3650769864831063
837,-0.041730817219062154,1.3510650566698936,-0.11964677912045098,1.0928493873739464,-0.3236779435676553,-0.36370105479693576
838,-0.04165539357464542,1.349271525148762,-0.12029087880705866,1.0906633953454463,-0.3212175481973969,-0.362289829789071
839,-0.04156419935661274,1.34744793659357,-0.12095693439467467,1.0884321612015129,-0.31872716666156253,-0.3608439569071552
840,-0.0414571882583922,1.3455954848007718,-0.12164423510054694,1.086156870630816,-0.316207932430735,-0.3593641064780151
841,-0.04133433701278081,1.3437154074385584,-0.12235202434730254,1.0838387428372174,-0.3136609946668261,-0.3578509739036371
842,-0.04119564601308259,1.3418089851743,-0.12307950001129447,1.081479029882874,-0.3110875171627006,-0.3563052798339698
843,-0.04104113987022446,1.3398775406294265,-0.12382581481089726,1.0790790159140777,-0.30848867720060413,-0.3547277703144201
844,-0.040870867901517095,1.3379224371575322,-0.12459007684014842,1.0766400162686165,-0.30586566432668144,-0.35311921690582426
845,-0.04068490454700261,1.3359450774429222,-0.12537135025203447,1.074163376464887,-0.30321967903919356,-0.3514804167748114
846,-0.040483349709577225,1.3339469019178278,-0.12616865609499126,1.0716504710735655,-0.3005519313885238,-0.3498121927524414
847,-0.040266329015393454,1.3319293869977664,-0.1269809733053332,1.0691027024738762,-0.29786363948761096,-0.34811539335936664
848,-0.04003399399136791,1.3298940431357866,-0.127807239857306,1.0665214994971244,-0.29515602793204626,-0.3463908927955582
849,-0.03978652215706654,1.327842412697907,-0.12864635407124947,1.0639083159616456,-0.2924303261295334,-0.3446395908930217
850,-0.039524117028580844,1.3257760676630648,-0.12949717607965774,1.06126462910368,-0.2896877665393033,-0.34286241302991033
851,-0.03924700803254907,1.3236966071527165,-0.13035852944937462,1.0585919379103066,-0.2869295828224513,-0.3410603100047234
852,-0.038955450328918693,1.3216056547964297,-0.13122920295726162,1.055891761361078,-0.28415700790507653,-0.339234257869333
853,-0.03864972454156741,1.3195048559412188,-0.13210795251554952,1.0531656365859599,-0.281371271956868,-0.337385257719773
854,-0.038330136396491604,1.317395874714059,-0.13299350324157655,1.050415116948458,-0.27857360028815664,-0.33551433544399034
855,-0.03799701626777587,1.3152803909480895,-0.1338845516658564,1.0476417700630776,-0.2757652111697082,-0.3336225414257873
856,-0.037650718632164265,1.3131600969844734,-0.13477976807107947,1.0448471757573012,-0.2729473135799707,-0.33171095020449365
857,-0.037291621433663345,1.311036694363304,-0.13567779895341575,1.042032923989049,-0.270121104885241,-0.32978066008998796
858,-0.036920125360156826,1.3089118904178725,-0.13657726959667602,1.039200612730861,-0.26728776845910757,-0.32783279273296373
859,-0.036536653034629926,1.306787394787889,-0.13747678674874722,1.0363518458327448,-0.26444847124816423,-0.3258684926504097
860,-0.03614164812416549,1.3046649158681436,-0.13837494138880088,1.033488230875806,-0.2616043612917454,-0.32388892670649627
861,-0.03573557437044541,1.3025461572099533,-0.13927031157300857,1.03061137702916,-0.2587565652040714,-0.32189528354919433
862,-0.035318914546041,1.3004328138935264,-0.14016146534558988,1.027722892922746,-0.25590618562775264,-0.3198887730031333
863,-0.0348921693412642,1.2983265688898025,-0.14104696370164196,1.0248243845484541,-0.2530542986684619,-0.3178706254192601
864,-0.03445585618683013,1.2962290894306832,-0.1419253635876279,1.0219174532018083,-0.25020195132095274,-0.3158420909820255
865,-0.03401050801807785,1.2941420234071097,-0.14279522092473845,1.0190036934766389,-0.24735015889690534,-0.3138044389749955
866,-0.033556671986804246,1.2920669958140902,-0.1436550936405263,1.016084691324041,-0.244499902465971,-0.3117589570056923
867,-0.03309490812716168,1.290005605261836,-0.1445035446939022,1.013162022186776,-0.24165212632138766,-0.3097069501907041
868,-0.032625787982358434,1.2879594205719305,-0.14533914507853302,1.0102372492195826,-0.23880773548196144,-0.30764974030207354
869,-0.03214989319910978,1.285929977476821,-0.14616047679002434,1.0073119216048534,-0.23596759324245575,-0.30558866487596165
870,-0.031667814096983445,1.28391877544035,-0.14696613574251444,1.004387572972463,-0.23313251878444827,-0.3035250762847706
871,-0.031180148219872725,1.2819272746162085,-0.14775473462073024,1.0014657199312265,-0.23030328486000962,-0.30146034077359585
872,-0.03068749887689441,1.2799568929602025,-0.14852490565418724,0.9985478607186484,-0.2274806155602543,-0.2993958374621814
873,-0.0301904736799836,1.278009003511077,-0.14927530330095126,0.995635473974232,-0.22466518418097958,-0.29733295731332
874,-0.029689683085393784,1.276084931853519,-0.15000460682899175,0.9927300176405248,-0.22185761119715855,-0.2952731020685369
875,-0.029185738946131225,1.2741859537752709,-0.15071152278452143,0.9898329279945988,-0.2190584623581229,-0.29321768315209024
