0.002,0.7334137081262131
0.004,0.5802252476850388
0.006,0.5388036392572328
0.008,0.5206634918724171
0.01,0.5109390412120988
0.012,0.5053196940960104
0.014,0.5018357780260563
0.016,0.4994907940531317
0.018,0.4977787090081038
0.02,0.4964433498611403
0.022,0.49536173193737465
0.024,0.49447706813482517
0.026,0.49375872788799235
0.028,0.49318375389739166
0.03,0.4927326321608348
0.032,0.4923900202416887
0.034,0.49214479110212234
0.036,0.4919886023084498
0.038,0.4919142667784165
0.04,0.4919148303620796
0.042,0.4919833704151404
0.044,0.4921131307911765
0.046,0.4922976725559215
0.048,0.4925309173090065
0.05,0.49280709725102023
