0.002,0.6710569949865018
0.004,0.6116013400966253
0.006,0.5947180627268432
0.008,0.585933151420095
0.01,0.580964134243393
0.012,0.5778872192458668
0.014,0.5757735269833602
0.016,0.574277028547973
0.018,0.5732440611024929
0.02,0.572569883829623
0.022,0.5721670733299089
0.024,0.5719619294970648
0.026,0.5718942329991117
0.028,0.5719165750468644
0.03,0.5719934394011209
0.032,0.5721000129470863
0.034,0.5722205655412056
0.036,0.5723464896509349
0.038,0.5724742865499165
0.04,0.5726037764063759
0.042,0.572736683401007
0.044,0.5728756193655697
0.046,0.5730234125440513
0.048,0.5731827011298777
0.05,0.5733557142271856
