,const,rm_rf,smb,hml,rmw,cma,r_1
219,-0.0851646252081363,1.3350028701686658,0.031725760229727236,1.1761375215801817,-0.14698162579905194,-0.5208437256609059,0.01791269385430429
220,-0.08537634316023905,1.3356812069720077,0.03391744361445327,1.1784154127413438,-0.14295878322125843,-0.5173402888228068,0.01768375091110676
221,-0.08558595560593805,1.3363446428360362,0.036103387161844754,1.180669059276156,-0.13904395870022837,-0.5138520724408088,0.017450196668583794
222,-0.08579347175744306,1.336993376587827,0.038283537884662384,1.1828980988846098,-0.13523680466462565,-0.5103794753568507,0.017211983480114657
223,-0.08599889980309043,1.3376276097616882,0.04045783873387365,1.1851021762889047,-0.13153693697687968,-0.5069228942489844,0.016969066716306873
224,-0.08620224689603269,1.3382475462788495,0.04262622838932482,1.187280943315722,-0.12794393557656902,-0.5034827235093663,0.016721404841053195
225,-0.08640351914419166,1.33885339212471,0.04478864105967234,1.1894340589756194,-0.1244573451405588,-0.500059355122555,0.016468959485048538
226,-0.08660272160144092,1.339445355024034,0.046945006291995876,1.1915611895395857,-0.12107667575886996,-0.49665317854421825,0.01621169551663553
227,-0.08679985825998668,1.3400236441145745,0.04909524879157352,1.193662008612817,-0.11780140362514921,-0.4932645805803536,0.015949581109849724
228,-0.08699493204390835,1.3405884696195356,0.051239288252204876,1.1957361972057048,-0.11463097174076438,-0.48989394526709534,0.01568258780953885
229,-0.0871879448038266,1.3411400425193418,0.05337703919751527,1.1977834438020996,-0.1115647906314385,-0.48654165375119085,0.015410690593431496
230,-0.08737889731265311,1.3416785742230783,0.05550841083352263,1.1998034444247838,-0.10860223907548183,-0.48320808417127464,0.01513386793104619
231,-0.08756778926238873,1.3422042762401631,0.05763330691293663,1.2017959026982643,-0.10574266484254606,-0.4798936115399534,0.014852101839314652
232,-0.08775461926192211,1.3427173598525428,0.05975162561136731,1.2037605299087515,-0.10298538544202301,-0.47659860762684525,0.014565377934824457
233,-0.08793938483578989,1.3432180357879477,0.06186325941583576,1.2056970450614088,-0.10032968888008337,-0.47332344084262473,0.014273685482568188
234,-0.08812208242385387,1.3437065138946271,0.06396809502582032,1.2076051749347985,-0.09777483442443621,-0.47006847612410724,0.013977017441101584
235,-0.08830270738185027,1.344183002817952,0.06606601326705164,1.2094846541324973,-0.09532005337594365,-0.466834074820497,0.01367537050402231
236,-0.08848125398276552,1.3446477096793363,0.06815688901828884,1.2113352251318381,-0.09296454984620248,-0.4636205945808412,0.01336874513767805
237,-0.08865771541899638,1.3451008397579358,0.07024059115127691,1.2131566383297412,-0.09070750154022762,-0.460428389242709,0.013057145615020188
238,-0.08883208380524549,1.3455425961754752,0.0723169824839924,1.2149486520855568,-0.08854806054347025,-0.457257808722214,0.012740580045533611
239,-0.08900435018211095,1.3459731795847059,0.07438591974736908,1.2167110327608817,-0.08648535411231836,-0.4541091989053763,0.01241906040116456
240,-0.08917450452032158,1.3463927878618198,0.07644725356554807,1.2184435547562449,-0.08451848546737874,-0.45098290154090204,0.012092602538192733
241,-0.08934253572557828,1.346801615803317,0.078500828449768,1.2201460005446254,-0.08264653458875966,-0.44787925413438784,0.011761226214980674
242,-0.08950843164395249,1.3471998548276516,0.08054648280592862,1.2218181607016867,-0.08086855901268136,-0.4447985898440358,0.011424955105558294
243,-0.08967217906780621,1.3475876926821306,0.08258404895585048,1.223459833932663,-0.07918359462871591,-0.4417412373778354,0.011083816808993334
244,-0.08983376374218467,1.3479653131553728,0.08461335317222092,1.2250708270957935,-0.07759065647703145,-0.43870752089233805,0.010737842854516887
245,-0.089993170371649,1.3483328957958194,0.08663421572722452,1.2266509552222378,-0.07608873954498464,-0.4356977598929373,0.010387068702365892
246,-0.09015038262750483,1.3486906156365788,0.08864645095475661,1.2282000415323344,-0.07467681956251375,-0.43271226913577143,0.01003153374032871
247,-0.09030538315539328,1.3490386429270438,0.09064986732617807,1.2297179174481447,-0.07335385379572758,-0.4297513585311899,0.009671281275972448
248,-0.09045815358320836,1.349377142871634,0.09264426753950257,1.2312044226021874,-0.07211878183816553,-0.42681533304885255,0.009306358524543121
249,-0.09060867452930711,1.3497062753759985,0.09462944862184855,1.2326594048422115,-0.07097052639922759,-0.4239044926244063,0.008936816592543884
250,-0.09075692561098346,1.3500261948010734,0.09660520204505624,1.234082720231991,-0.06990799408925828,-0.4210191320678087,0.008562710456986432
251,-0.09090288545317667,1.3503370497253295,0.09857131385428307,1.2354742330480144,-0.06893007620082242,-0.4181595409732352,0.00818409894033655
252,-0.09104653169738494,1.3506389827154814,0.10052756480930548,1.2368338157719332,-0.06803564948578392,-0.4153260036306334,0.007801044681174401
253,-0.0911878410107676,1.3509321301061044,0.10247373053843273,1.238161349078777,-0.06722357692767267,-0.41251879893884164,0.007413614100588052
254,-0.09132678909540849,1.3512166217883914,0.10440958170470804,1.2394567218207944,-0.0664927085090118,-0.4097382003203279,0.007021877364341874
255,-0.09146335069772493,1.3514925810083558,0.10633488418411839,1.240719831006832,-0.06584188197322675,-0.40698447563750156,0.0066259083408617735
256,-0.09159749961800724,1.3517601241748387,0.10824939925560713,1.2419505817772312,-0.0652699235807318,-0.4042578871105925,0.006225784555077638
257,-0.0917292087200767,1.3520193606775772,0.11015288380254354,1.2431488873741852,-0.06477564885887083,-0.4015586912370839,0.0058215871381837115
258,-0.09185844994105027,1.3522703927155904,0.11204509052531564,1.244314669107424,-0.06435786334542244,-0.3988871387126689,0.00541340077337721
259,-0.09198519430120815,1.3525133151361945,0.11392576816475783,1.2454478563153024,-0.06401536332529227,-0.3962434743537278,0.005001313637641376
260,-0.09210941191395985,1.3527482152848829,0.11579466173601811,1.2465483863211666,-0.06374693656016298,-0.39362793702128146,0.004585417339648191
261,-0.0922310719959077,1.352975172866312,0.11765151277253191,1.2476162043850323,-0.06355136301077417,-0.39104075954642714,0.004165806853859902
262,-0.09235014287701197,1.3531942598166409,0.11949605957969052,1.248651263650531,-0.06342741555158056,-0.3884821686571921,0.0037425804509178353
263,-0.09246659201086248,1.3534055401874416,0.1213280374978339,1.2496535250871563,-0.06337386067753217,-0.3859523849068164,0.0033158396244074894
264,-0.092580385985065,1.3536090700413814,0.12314717917415366,1.250622957427825,-0.06338945920270671,-0.38345162260343985,0.0028856890141003106
