0.002,0.9564443857367105
0.004,0.729748475235227
0.006,0.677592326849763
0.008,0.6585016865223109
0.01,0.6499184918368226
0.012,0.6453486806986788
0.014,0.642485476544454
0.016,0.6403780443413856
0.018,0.6386277201876407
0.02,0.6371059344112471
0.022,0.6358006945034552
0.024,0.6347284070614108
0.026,0.6338957484419426
0.028,0.6332904733294639
0.03,0.6328851237857128
0.032,0.6326444746991554
0.034,0.6325323734309939
0.036,0.6325164772625063
0.038,0.6325707649231551
0.04,0.6326762283622502
0.042,0.6328203111432646
0.044,0.6329956543779369
0.046,0.6331986086453241
0.048,0.6334278227359025
0.05,0.6336830777495165
