0.002,0.91293349391606
0.004,0.8387711342888583
0.006,0.8172701998593246
0.008,0.8088919110241712
0.01,0.8043758436766599
0.012,0.8014580664110402
0.014,0.799448626718498
0.016,0.7980534751282117
0.018,0.7971429451518068
0.02,0.796655506303791
0.022,0.7965435288848219
0.024,0.7967495081960503
0.026,0.7972022520662176
0.028,0.7978231618681875
0.03,0.7985357443448114
0.032,0.7992740855326473
0.034,0.7999880389002917
0.036,0.8006446591116273
0.038,0.8012266767522666
0.04,0.801729311507904
0.042,0.8021566050752199
0.044,0.8025180562954576
0.046,0.8028259320654165
0.048,0.8030933341562448
0.05,0.8033329400506726
