,lb,pt_est,ub
0,0.004408657924789302,-0.000922634933195205,-0.006253927791179713
1,-0.17870727965408906,-0.06700290778172188,0.04470146409064528
2,-0.2101008527424923,-0.08929217606040961,0.03151650062167306
3,-0.20008463981197117,-0.0761475131661172,0.04778961347973676
4,-0.20096235156413855,-0.07745068655168832,0.0460609784607619
5,-0.20720828045237805,-0.07503410747140529,0.05714006550956746
6,-0.17871638798875147,-0.06882647761368532,0.04106343276138083
7,-0.18905059733528767,-0.06853272047525208,0.05198515638478353
8,-0.18861362099838058,-0.06532815096847086,0.05795731906143886
9,-0.1722385742632553,-0.058298265349151356,0.05564204356495261
10,-0.1831998634116381,-0.05921158405476331,0.0647766953021115
11,-0.016241925032848815,0.03071192157587641,0.07766576818460164
12,0.00540147726598935,0.03152358171586727,0.05764568616574519
13,-0.1063762526445638,-0.02717537689863722,0.05202549884728935
14,-0.10096197344815282,-0.016873775470717958,0.0672144225067169
15,-0.12059147179450827,-0.029756148704625427,0.06107917438525742
16,-0.10571335644302321,-0.022196873145835502,0.061319610151352205
17,-0.06840091118526341,-0.0025610079596519843,0.06327889526595944
18,-0.09384823452578522,-0.022650118087222476,0.04854799835134027
19,-0.09808940966435485,-0.013396435626574341,0.07129653841120616
20,-0.08539814508929701,-0.009217618835151759,0.06696290741899348
21,-0.051507443269828125,0.011325379854633602,0.07415820297909533
22,-0.05808348621741903,0.014968965462378154,0.08802141714217533
23,-0.023023544717838434,0.035488018740571704,0.09399958219898184
24,-0.07266450497621585,0.01070044870931065,0.09406540239483716
25,-0.1261934377077861,-0.00858498447419924,0.10902346875938762
26,-0.11467108626501482,-0.0036352677799986284,0.10740055070501756
27,-0.11071921915109834,-0.0012880486264584086,0.10814312189818151
28,-0.07663500820410642,0.015487073390515835,0.10760915498513808
29,-0.03993525623849399,0.03947242948423542,0.11888011520696483
30,-0.0013867764020389084,0.06513517123673182,0.13165711887550255
31,-0.013538215741736664,0.057745635553731814,0.1290294868492003
32,-0.030004087353491672,0.05783203101725464,0.14566814938800096
33,-0.012572981232120667,0.06237847546988738,0.13732993217189543
34,0.0029826625004344964,0.07185211239454094,0.14072156228864738
35,-0.002068264290558716,0.07157009681326013,0.14520845791707898
36,0.0038717938131181823,0.08154885074724416,0.15922590768137013
37,-0.006702949136011271,0.09023309034619634,0.18716912982840395
38,0.007541497120747934,0.09775088188969243,0.1879602666586369
39,0.017483932270709934,0.10421693718805235,0.19094994210539476
40,0.01213345552017124,0.10393829951018191,0.19574314350019256
41,0.014379209406333998,0.10410469902707754,0.1938301886478211
42,0.01132207774035289,0.10353843321777448,0.19575478869519608
43,0.010269618879233972,0.10233535284331924,0.1944010868074045
44,0.014692763190837968,0.10366061891882133,0.19262847464680471
45,0.017022874420306186,0.105745067982292,0.1944672615442778
46,0.007288629260746554,0.10051007843829612,0.1937315276158457
47,-0.007329254685539757,0.09731642528400897,0.20196210525355768
48,-0.0028936248039707485,0.0989779835394698,0.20084959188291035
49,-0.006026843246532576,0.10016351280452952,0.20635386885559162
50,-0.01776812845539401,0.09692949486084994,0.2116271181770939
51,-0.01751079710367548,0.09716619402313681,0.2118431851499491
52,-0.01897863694582777,0.09551367642613022,0.2100059897980882
53,-0.032612068490720944,0.09093077636271622,0.21447362121615338
54,-0.03410902247967894,0.09037462279966901,0.21485826807901698
55,-0.017848052016070995,0.09948220540492272,0.21681246282591643
56,-0.0053975821242096406,0.1064859506274906,0.21836948337919082
57,-0.002152027954956323,0.11067920165916866,0.22351043127329362
58,3.745277558736548e-05,0.11304233755216878,0.22604722232875019
59,-0.010266352161159023,0.11062230564447158,0.2315109634501022
60,0.011510098535348262,0.12178943695949535,0.23206877538364243
61,0.012938051827578664,0.12534719644565578,0.2377563410637329
62,0.0137051413382384,0.12699048566918478,0.24027583000013114
63,0.009819097060774079,0.1253050116091199,0.2407909261574657
64,0.0015680035302979706,0.12090698870355625,0.2402459738768145
65,0.09395370872583503,0.16727968494975748,0.24060566117367993
66,0.06266930370228281,0.1561678800296534,0.249666456357024
67,0.060676920393902184,0.15782384888633696,0.2549707773787717
68,0.059112610874956034,0.1580306663796693,0.25694872188438256
69,0.06202468238737996,0.15747950379462586,0.25293432520187176
70,0.0005483652170009401,0.13057875818071948,0.26060915114443806
71,0.009809421287316614,0.13318626148051008,0.25656310167370355
72,-0.001137961671976967,0.13163923802491428,0.26441643772180556
73,-0.010371036592259297,0.1275669049594749,0.2655048465112091
74,-0.0022835921793250558,0.13717639167243403,0.2766363755241931
75,-0.13031511676740015,0.0720075551204454,0.27433022700829096
76,-0.12004158555000904,0.0792839681548774,0.27860952185976384
77,-0.007224020142519438,0.14065197063281587,0.2885279614081512
78,-0.02304821846226046,0.13274526504418288,0.2885387485506262
79,0.01467300731611551,0.14786717399618726,0.281061340676259
80,-0.017101977616866965,0.13423046330708452,0.28556290423103603
81,-0.06231914164056852,0.11429646194142269,0.2909120655234139
82,-0.07651954660307558,0.10996037645405715,0.2964402995111899
83,-0.08788004955737488,0.10796546775656413,0.30381098507050314
84,-0.10128984361201974,0.1028248526617236,0.30693954893546693
85,-0.09640386385097194,0.1027500430921583,0.3019039500352885
86,-0.10105772251964708,0.10326749412958165,0.3075927107788104
87,-0.09757017372445248,0.09934897678564081,0.2962681272957341
88,-0.0024043744572921077,0.1436033098727208,0.28961099420273373
89,0.04091029507796409,0.1662642402363291,0.2916181853946941
90,0.04310246259805556,0.16718630613616195,0.29127014967426834
91,0.035482666380419775,0.1612355180461454,0.286988369711871
92,-0.003392433519693261,0.1454687909265404,0.29433001537277403
93,-0.024212803064596833,0.13514768693474682,0.2945081769340905
94,-0.06842326504762344,0.11404958591504535,0.2965224368777142
95,-0.0200097831820944,0.13548507786044597,0.29097993890298635
96,-0.006088924657779882,0.14637567618958194,0.29884027703694377
97,-0.06927995406825482,0.11440135391653394,0.2980826619013227
98,-0.12519445062863135,0.09101513354771262,0.3072247177240566
99,-0.14193016160773442,0.08256561632076469,0.30706139424926376
100,-0.14643076189928783,0.07998289820547817,0.3063965583102442
101,-0.09335187640673216,0.10539495749618304,0.30414179139909825
102,-0.12772395530496872,0.0871523911953402,0.3020287376956491
103,-0.1327736323820034,0.08784890840601925,0.3084714491940419
104,-0.12831970408847565,0.09019593196824004,0.30871156802495575
105,-0.1544429303426446,0.07526746958633966,0.3049778695153239
106,-0.1783834000193646,0.06273862854555895,0.3038606571104825
107,-0.18937760505884604,0.05461716897484201,0.29861194300853006
108,-0.18169908916015068,0.05998277309441222,0.30166463534897514
109,-0.1686280497467844,0.06377821797214189,0.29618448569106814
110,-0.1624071202384691,0.06884825094552412,0.30010362212951736
111,-0.1624244023690583,0.07156404129458864,0.3055524849582356
112,-0.13312440967555703,0.07692015652381193,0.28696472272318085
113,-0.07910990927722002,0.10782118721849641,0.29475228371421286
114,-0.1325165797874932,0.0809895230428703,0.2944956258732338
115,-0.15492818716994405,0.06891005761342257,0.2927483023967892
116,-0.152333045631806,0.0683788646786299,0.2890907749890658
117,-0.07803538222476249,0.11063629503304791,0.2993079722908583
118,-0.07395647928068091,0.11119561251769347,0.29634770431606783
119,-0.11223264718960256,0.09796331328018541,0.3081592737499734
120,-0.12142251109863748,0.09329545140148719,0.30801341390161185
121,-0.09035374907456696,0.10265270238264139,0.29565915383984975
122,-0.07845836450998431,0.11517783099746984,0.30881402650492396
123,-0.1361375134139069,0.08350187539746187,0.30314126420883064
124,-0.2235212450467449,0.040455056843358615,0.3044313587334621
125,-0.21478132229492866,0.04214421476198746,0.2990697518189036
126,-0.20307912597271172,0.04467951046542186,0.29243814690355546
127,-0.20212765930716242,0.04615460168811367,0.29443686268338976
