,const,rm_rf,smb,hml,r_1
0,-0.01759065254707774,0.8458975763708051,-0.5788416614216214,0.046494717500322955,0.08421328638306468
1,-0.01760579547828792,0.8459540778346544,-0.5783450398573478,0.04651692685314326,0.08409440642723429
2,-0.017621161318066864,0.8460102295496618,-0.5778467549172094,0.04653675389152796,0.0839743310110822
3,-0.017636748665406213,0.8460660336241972,-0.5773468101626258,0.04655420318141651,0.08385305180823388
4,-0.01765255607451874,0.8461214922190591,-0.5768452092577308,0.04656927958264456,0.08373056049846067
5,-0.01766858205436893,0.846176607547644,-0.576341955970515,0.04658198825247865,0.08360684876896693
6,-0.017684825068205495,0.8462313818761056,-0.5758370541739876,0.04659233464913666,0.08348190831570407
7,-0.01770128353309615,0.846285817523497,-0.5753305078473389,0.04660032453530507,0.08335573084470965
8,-0.01771795581946484,0.846339916861893,-0.5748223210771345,0.04660596398162085,0.08322830807347398
9,-0.017734840250631663,0.8463936823165091,-0.5743124980584972,0.046609259370168715,0.0830996317323313
10,-0.017751935102355582,0.8464471163657871,-0.5738010430963275,0.046610217397926916,0.08296969356588046
11,-0.017769238602380538,0.8465002215414862,-0.5732879606065135,0.04660884508023027,0.08283848533442867
12,-0.017786748929984574,0.8465530004287357,-0.5727732551171688,0.046605149754185705,0.08270599881546556
13,-0.017804464215532605,0.8466054556660823,-0.5722569312698809,0.0465991390820744,0.08257222580516432
14,-0.01782238254003322,0.8466575899455249,-0.5717389938209558,0.046590821054749904,0.08243715811990716
15,-0.017840501934699216,0.846709406012517,-0.5712194476427024,0.0465802039949799,0.08230078759784272
16,-0.017858820380512765,0.8467609066659613,-0.5706982977247078,0.04656729656078804,0.08216310610046866
17,-0.017877335807794742,0.8468120947581859,-0.5701755491751306,0.04655210774875963,0.08202410551424276
18,-0.017896046095779203,0.8468629731948908,-0.5696512072220129,0.04653464689731051,0.08188377775222362
19,-0.01791494907219262,0.8469135449350922,-0.5691252772145928,0.04651492368994718,0.08174211475573716
20,-0.017934042512838762,0.8469638129910305,-0.5685977646246421,0.046492948158468675,0.08159910849607484
21,-0.017953324141188696,0.8470137804280667,-0.5680686750477999,0.04646873068615356,0.08145475097621757
22,-0.017972791627977124,0.8470634503645554,-0.5675380142049428,0.046442282010901045,0.08130903423259148
23,-0.017992442590804344,0.8471128259716988,-0.5670057879435325,0.0464136132283438,0.08116195033684998
24,-0.01801227459374521,0.8471619104733779,-0.566472002239009,0.046382735794913886,0.08101349139768639
25,-0.018032285146964103,0.8472107071459585,-0.5659366631961742,0.046349661530868,0.08086364956267673
26,-0.018052471706337326,0.8472592193180835,-0.565399777050591,0.04631440262328245,0.08071241702014875
27,-0.018072831673082577,0.8473074503704326,-0.5648613501699994,0.04627697162898443,0.08055978600108453
28,-0.01809336239339603,0.847355403735465,-0.5643213890557381,0.0462373814774529,0.08040574878104935
29,-0.018114061158097144,0.8474030828971372,-0.56377990034418,0.04619564547366252,0.08025029768215214
30,-0.018134925202281528,0.8474504913905979,-0.5632368908081699,0.04615177730088807,0.08009342507503456
31,-0.018155951704982822,0.8474976328018592,-0.5626923673584846,0.046105791023445274,0.07993512338089033
32,-0.018177137788842338,0.8475445107674352,-0.5621463370452983,0.04605770108938169,0.07977538507351516
33,-0.018198480519788802,0.847591128973972,-0.5615988070596547,0.04600752233311686,0.07961420268138493
34,-0.018219976906726568,0.8476374911578336,-0.5610497847349495,0.04595526997802049,0.07945156878976524
35,-0.01824162390123418,0.8476836011046818,-0.560499277548422,0.04590095963893722,0.07928747604285004
36,-0.018263418397272583,0.847729462649009,-0.5599472931226644,0.04584460732463429,0.07912191714593053
37,-0.01828535723090374,0.8477750796736612,-0.559393839227127,0.04578622944020642,0.07895488486759464
38,-0.01830743718002005,0.8478204561093351,-0.5588389237796287,0.04572584278940777,0.07878637204195417
39,-0.018329654964084428,0.8478655959340264,-0.5582825548479013,0.045663464576902124,0.07861637157090566
40,-0.018352007243882036,0.8479105031724846,-0.5577247406511031,0.045599112410470884,0.0784448764264166
41,-0.01837449062128361,0.8479551818956083,-0.5571654895613758,0.045532804303125035,0.07827187965284495
42,-0.01839710163902048,0.8479996362198366,-0.5566048101053788,0.04546455867516018,0.07809737436928664
43,-0.018419836780472435,0.8480438703064965,-0.5560427109658519,0.045394394356122865,0.0779213537719532
44,-0.018442692469467614,0.8480878883611339,-0.5554792009831641,0.045322330586715455,0.07774381113657812
45,-0.018465665070096143,0.8481316946328042,-0.554914289156888,0.04524838702060046,0.07756473982085411
46,-0.01848875088653658,0.8481752934133507,-0.5543479846473556,0.04517258372614987,0.07738413326689726
47,-0.01851194616289621,0.8482186890366313,-0.553780296777242,0.04509494118807735,0.07720198500374373
48,-0.01853524708306559,0.8482618858777375,-0.5532112350331331,0.04501548030901794,0.07701828864987079
49,-0.018558649770587448,0.848304888352175,-0.5526408090671071,0.044934222410999085,0.07683303791575105
50,-0.018582150288540072,0.8483477009150118,-0.5520690286983121,0.044851189236824955,0.07664622660643178
51,-0.018605744639436206,0.8483903280600048,-0.5514959039145493,0.044766402951376655,0.07645784862414437
52,-0.01862942876513746,0.8484327743186837,-0.5509214448738605,0.044679886142804215,0.07626789797094183
53,-0.018653198546784,0.8484750442594222,-0.5503456619061021,0.044591661823636844,0.07607636875136238
54,-0.018677049804741185,0.8485171424864698,-0.5497685655145318,0.04450175343178927,0.07588325517512225
55,-0.018700978298562345,0.8485590736389441,-0.5491901663773926,0.04441018483145555,0.07568855155983545
56,-0.01872497972696849,0.8486008423898159,-0.5486104753494853,0.04431698031392685,0.07549225233375893
57,-0.018749049727845597,0.848642453444842,-0.5480295034637502,0.04422216459827485,0.07529435203856683
58,-0.018773183878259138,0.8486839115414795,-0.5474472619328368,0.04412576283194587,0.07509484533214773
59,-0.0187973776944871,0.8487252214477711,-0.5468637621506687,0.04402780059124779,0.07489372699143036
60,-0.018821626632070914,0.848766387961189,-0.5462790156940143,0.043928303881708805,0.07469099191523344
61,-0.01884592608588553,0.8488074159074643,-0.5456930343240305,0.043827299138346355,0.07448663512714036
62,-0.018870271390228455,0.8488483101393695,-0.5451058299878236,0.04372481322579724,0.07428065177839895
63,-0.018894657818928108,0.8488890755354906,-0.5445174148199793,0.04362087343835455,0.07407303715084441
64,-0.018919080585472144,0.8489297169989471,-0.5439278011440983,0.043515507499860114,0.07386378665984707
65,-0.018943534843156227,0.8489702394561023,-0.5433370014743171,0.0434087435634983,0.07365289585728156
66,-0.01896801568525279,0.849010647855227,-0.5427450285168163,0.04330061021144567,0.07344036043452033
67,-0.018992518145201275,0.8490509471651537,-0.5421518951713151,0.04319113645442052,0.07322617622544662
68,-0.019017037196819214,0.8490911423738791,-0.5415576145325579,0.043080351731076855,0.07301033920949132
69,-0.019041567754535145,0.8491312384871573,-0.5409621998917783,0.04296828590729268,0.0727928455146887
70,-0.019066104673643672,0.8491712405270475,-0.5403656647381548,0.04285496927531112,0.07257369142075391
71,-0.01909064275058228,0.8492111535304508,-0.5397680227602438,0.04274043255275907,0.072352873362177
72,-0.01911517672323164,0.8492509825476047,-0.5391692878473957,0.04262470688152422,0.07213038793133965
73,-0.019139701271238145,0.8492907326405567,-0.5385694740911533,0.04250782382650069,0.0719062318816463
74,-0.019164211016360354,0.8493304088816109,-0.5379685957866249,0.04238981537419014,0.07168040213067495
75,-0.01918870052283892,0.8493700163517431,-0.5373666674338431,0.04227071393116555,0.07145289576334324
76,-0.01921316429779058,0.8494095601389987,-0.5367637037390857,0.042150552322398546,0.07122371003509097
77,-0.019237596791626614,0.8494490453368531,-0.536159719616189,0.04202936378942831,0.0709928423750768
78,-0.01926199239849586,0.849488477042559,-0.535554730187819,0.041907181988404325,0.07076029038938984
79,-0.019286345456752816,0.849527860355455,-0.534948750786726,0.04178404098795995,0.07052605186427406
80,-0.019310650249451295,0.8495672003752699,-0.5343417969569613,0.04165997526696218,0.07029012476936482
81,-0.019334901004863386,0.8496065022003786,-0.5337338844550681,0.04153501971208601,0.0700525072609375
82,-0.01935909189702476,0.8496457709260582,-0.53312502925124,0.04140920961525263,0.06981319768516563
83,-0.019383217046305867,0.8496850116427104,-0.5325152475304366,0.041282580670917494,0.06957219458138926
84,-0.01940727052001027,0.8497242294340598,-0.531904555693479,0.0411551689731821,0.0693294966853919
85,-0.019431246332999346,0.8497634293753442,-0.5312929703580936,0.04102701101277878,0.06908510293268404
86,-0.019455138448344313,0.84980261653147,-0.5306805083599214,0.04089814367387268,0.06883901246179414
87,-0.01947894077800609,0.8498417959551645,-0.5300671867534873,0.040768604230721345,0.06859122461756367
88,-0.019502647183542214,0.8498809726850917,-0.5294530228131311,0.04063843034416432,0.0683417389544485
89,-0.01952625147684253,0.849920151743974,-0.5288380340338813,0.040507660057961366,0.06809055523982033
90,-0.019549747420892424,0.8499593381366751,-0.5282222381322987,0.04037633179495573,0.06783767345727278
91,-0.019573128730565242,0.8499985368482813,-0.5276056530472627,0.04024448435308261,0.06758309380992729
92,-0.019596389073443094,0.8500377528421715,-0.5269882969407023,0.0401121569012183,0.06732681672373715
93,-0.019619522070666723,0.8500769910580612,-0.5263701881982907,0.03997938897485006,0.06706884285079186
94,-0.019642521297814974,0.8501162564100476,-0.5257513454300747,0.03984622047158882,0.06680917307261719
95,-0.019665380285813203,0.8501555537846349,-0.5251317874710529,0.03971269164651341,0.06654780850347199
96,-0.01968809252187211,0.8501948880387601,-0.524511533381693,0.039578843107349805,0.06628475049363734
97,-0.01971065145045557,0.8502342639977988,-0.5238906024483952,0.03944471580947344,0.06602000063270089
98,-0.01973305047427969,0.8502736864535756,-0.5232690141838907,0.03931035105075095,0.06575356075283181
99,-0.019755282955341156,0.8503131601623655,-0.5226467883275704,0.03917579046621734,0.06548543293204512
100,-0.019777342215976892,0.8503526898428829,-0.5220239448457672,0.03904107602255967,0.06521561949745702
101,-0.019799221539953858,0.8503922801742847,-0.5214005039319453,0.03890625001246182,0.0649441230285248
102,-0.019820914173589874,0.850431935794154,-0.5207764860068449,0.03877135504875304,0.064670946360275
103,-0.019842413326905707,0.8504716612965003,-0.5201519117185335,0.038636434058401205,0.06439609258651391
104,-0.019863712174807695,0.8505114612297505,-0.5195268019423998,0.038501530276327016,0.06411956506302224
105,-0.01988480385830228,0.8505513400947505,-0.5189011777810603,0.03836668723905578,0.06384136741072997
106,-0.019905681485741497,0.8505913023427663,-0.5182750605641977,0.03823194877818536,0.06356150351887171
107,-0.01992633813410017,0.8506313523734945,-0.5176484718483102,0.0380973590136943,0.06327997754811962
108,-0.019946766850284757,0.8506714945330868,-0.5170214334163842,0.03796296234707923,0.0629967939336922
109,-0.019966960652473612,0.8507117331121736,-0.5163939672774782,0.03782880345431455,0.06271195738843847
110,-0.019986912531489424,0.8507520723439067,-0.5157660956662277,0.03769492727864588,0.06242547290589585
111,-0.020006615452203183,0.8507925164020186,-0.5151378410422546,0.037561379023218495,0.06213734576331757
112,-0.020026062354970134,0.8508330693988925,-0.5145092260894791,0.03742820414353542,0.061847581524670625
113,-0.020045246157097654,0.8508737353836479,-0.5138802737153597,0.037295448339739155,0.061556186043602766
114,-0.02006415975434518,0.850914518340257,-0.513251007050013,0.03716315754874085,0.06126316546637309
115,-0.020082796022455853,0.8509554221856619,-0.5126214494452602,0.0370313779361651,0.060968526234750145
116,-0.020101147818720515,0.8509964507679475,-0.5119916244735438,0.036900155888154276,0.060672275088868625
117,-0.02011920798357328,0.8510376078645014,-0.5113615559267787,0.036769538002980176,0.06037441907005114
118,-0.02013696934221923,0.8510788971802336,-0.5107312678150682,0.0366395710825152,0.06007496552358544
119,-0.020154424706294093,0.8511203223458099,-0.510100784365328,0.03651030212353304,0.059773922101460666
120,-0.02017156687555555,0.851161886915919,-0.5094701300198053,0.03638177830884485,0.05947129676505762
121,-0.020188388639606522,0.8512035943675786,-0.5088393294344767,0.03625404699828951,0.059167097787793
122,-0.020204882779649797,0.8512454480984696,-0.5082084074773398,0.03612715571955191,0.058861333757715344
