,lb,pt_est,ub
0,-0.025271895801453198,0.06153596298155059,0.14834382176455438
1,-0.024740191056549572,0.06156417371663484,0.14786853848981926
2,-0.024205028461715142,0.06159290095713743,0.14739083037599
3,-0.023666478565470377,0.06162211034798846,0.1469106992614473
4,-0.023124613063114807,0.06165176705468395,0.1464281471724827
5,-0.022579504803232606,0.061681835760004966,0.14594317632324255
6,-0.022031227794078352,0.06171228066075533,0.145455789115589
7,-0.02147985720984879,0.06174306546451729,0.14496598813888337
8,-0.02092546939682642,0.06177415338643075,0.14447377616968793
9,-0.020368141879384655,0.06180550714599936,0.14397915617138338
10,-0.019807953365854065,0.06183708896392603,0.14348213129370613
11,-0.01924498375423104,0.061868860558983656,0.14298270487219836
12,-0.018679314137728102,0.06190078314492326,0.14248088042757462
13,-0.018111026810151247,0.06193281742742566,0.14197666166500256
14,-0.017540205271096274,0.061964923601099925,0.14147005247329614
15,-0.0169669342309528,0.06199706134653486,0.14096105692402253
16,-0.016391299615709037,0.062029189827405934,0.1404496792705209
17,-0.015813388571539792,0.06206126768764677,0.13993592394683332
18,-0.015233289469173107,0.06209325304868709,0.1394197955665473
19,-0.014651091908019068,0.06212510350676488,0.13890129892154884
20,-0.014066886720051824,0.06215677613031821,0.13838043898068825
21,-0.01348076597342953,0.06218822745746307,0.13785722088835567
22,-0.012892822975842974,0.062219413493563094,0.13733164996296915
23,-0.012573656035703977,0.062250289708899086,0.13707423545350214
24,-0.012275287865088455,0.06228081103644437,0.1368369099379772
25,-0.011975763843712593,0.06231093186975343,0.13659762758321944
26,-0.011675174471739595,0.06234060606097173,0.13635638659368304
27,-0.0113736114847839,0.06236978691897395,0.1361131853227318
28,-0.011071167856186344,0.06239842720763935,0.13586802227146505
29,-0.010767937798880835,0.06242647914427251,0.13562089608742586
30,-0.010464016766839224,0.06245389439817678,0.13537180556319278
31,-0.010159501456067602,0.06248062408939194,0.1351207496348515
32,-0.009854489805146416,0.06250661878760164,0.1348677273803497
33,-0.009549080995283662,0.0625318285112248,0.13461273801773327
34,-0.009243375449872956,0.06255620272669478,0.1343557809032625
35,-0.008937474833527415,0.06257969034794239,0.1340968555294122
36,-0.008631482050574762,0.06260223973608818,0.13383596152275112
37,-0.008325501242992792,0.06262379869935698,0.13357309864170674
38,-0.008019637787759687,0.0626443144932253,0.1333082667742103
39,-0.007713998293605917,0.0626637338208114,0.13304146593522873
40,-0.007408690597137058,0.06268200283352116,0.13277269626417937
41,-0.00710382375831449,0.06269906713195911,0.1325019580222327
42,-0.0067995080552650106,0.06271487176711862,0.13222925158950227
43,-0.006495854978401633,0.06272936124186133,0.1319545774621243
44,-0.006192977223829291,0.0627424795126998,0.1316779362492289
45,-0.005890988686016882,0.06275416999189407,0.13139932866980503
46,-0.0056414881898573105,0.0627643755498764,0.13117023928961014
47,-0.005456525074914759,0.0627730385180157,0.13100260211094616
48,-0.005271990058253656,0.06278010069173612,0.1308321914417259
49,-0.005087953875294884,0.06278550333400156,0.130658960543298
50,-0.004904487986192446,0.06278918717918029,0.13048286234455303
51,-0.004721664573146198,0.06279109243730394,0.13030384944775408
52,-0.004539556537115422,0.06279115879873173,0.13012187413457887
53,-0.004358237493900796,0.06278932543923785,0.1299368883723765
54,-0.004177781769576422,0.06278553102553217,0.12974884382064075
55,-0.0039982643952476,0.06277971372123034,0.12955769183770827
56,-0.0038197611011101668,0.06277181119328608,0.12936338348768234
57,-0.003662747187466023,0.06276176061890072,0.12918626842526748
58,-0.0033967498749702535,0.06274949869292316,0.1288957472608166
59,-0.0029789875664799903,0.06273496163575544,0.12844891083799087
60,-0.0025486953488005476,0.06271808520177513,0.1279848657523508
61,-0.002322220598892963,0.06269880468829347,0.12771982997547993
62,-0.0019793045088265238,0.06267705494505661,0.12733341439893975
63,-0.0016356035645555683,0.06265277038431041,0.12694114433317638
64,-0.001471117797862187,0.0626258849914365,0.12672288778073518
65,-0.0014783468268799171,0.06259633233617715,0.1266710114992342
66,-0.0013496336649048424,0.06256404558445977,0.12647772483382438
67,-0.001213736426466494,0.06252895751083558,0.12627165144813765
68,-0.0010828705234392846,0.06249100051154346,0.1260648715465262
69,-0.000957153177992158,0.06245010661821276,0.12585736641441767
70,-0.0008367014025705485,0.062406207512216726,0.125649116427004
71,-0.000721631957195365,0.06235923453968774,0.12544010103657083
72,-0.0006120613057579577,0.06230911872720611,0.12523029876017017
73,-0.0005081055713051508,0.06225579079817303,0.12501968716765122
74,-0.0004098804903114109,0.062199181189878223,0.12480824287006786
75,-0.00031750136593755585,0.062139220071271324,0.1245959415084802
76,-0.00023108302027156913,0.06207583736144769,0.12438275774316696
77,-0.00015073974555540604,0.06200896274885541,0.12416866524326622
78,-7.658525439777769e-05,0.061938525711232706,0.12395363667686318
79,-8.732628973696921e-06,0.061864455536283294,0.12373764370154028
80,5.270573078027668e-05,0.061786681343094424,0.12352065695540856
81,0.00010761815997423207,0.06170513210430605,0.12330264604863787
82,0.00020212072818198007,0.06161973666903331,0.12303735260988463
83,0.00032236443011303406,0.06153042378654905,0.12273848314298506
84,0.00043924013601492895,0.06143712213072773,0.12243500412544053
85,0.0005526583020773398,0.0613397603252538,0.12212686234843026
86,0.000662529283840238,0.061238266969595785,0.12181400465535133
87,0.0007687633721070453,0.06113257066574707,0.1214963779593871
88,0.0008712708298937236,0.06102260004573094,0.12117392926156817
89,0.0009699619304037108,0.060908283799870816,0.12084660566933791
90,0.0009605818907972505,0.0607895507058192,0.12061851952084116
91,0.0009378493747043415,0.06066632965834561,0.12039480994198688
