,const,rm_rf
0,0.016244176884302207,0.6724116254902582
1,0.016126668981113947,0.672399120974164
2,0.016008901160249094,0.6723866741976812
3,0.015890877423418062,0.6723742870693851
4,0.015772601910151115,0.6723619612080738
5,0.015654078899030865,0.672349697934205
6,0.015535312808901868,0.6723374982612297
7,0.015416308200055674,0.6723253628868118
8,0.015297069775391286,0.6723132921839517
9,0.015177602381548923,0.6723012861920068
10,0.015057911010016108,0.672289344607609
11,0.014938000798206133,0.6722774667754869
12,0.014817877030505562,0.6722656516791943
13,0.014697545139291784,0.6722538979317438
14,0.01457701070591843,0.6722422037661503
15,0.014456279461666876,0.6722305670258876
16,0.01433535728866389,0.672218985155258
17,0.014214250220763475,0.6722074551896865
18,0.014092964444391716,0.6721959737459284
19,0.013971506299353518,0.6721845370122079
20,0.013849882279599688,0.6721731407382843
21,0.013728099033953703,0.6721617802254495
22,0.013606163366796157,0.6721504503164605
23,0.013484082238706186,0.6721391453854167
24,0.013361862767057973,0.6721278593275806
25,0.013239512226571853,0.6721165855491436
26,0.013117038049817653,0.6721053169569493
27,0.01299444782766998,0.6720940459481807
28,0.012871749309713437,0.6720827644000034
29,0.012748950404596435,0.6720714636591785
30,0.012626059180332756,0.6720601345316597
31,0.012503083864549116,0.6720487672721603
32,0.01238003284467767,0.6720373515737167
33,0.012256914668091222,0.6720258765572326
34,0.012133738042181558,0.6720143307610368
35,0.012010511834377346,0.6720027021304342
36,0.01188724507210259,0.6719909780072804
37,0.011763946942671738,0.6719791451195664
38,0.01164062679312261,0.6719671895710365
39,0.011517294129984193,0.6719550968308395
40,0.01139395861897794,0.6719428517232217
41,0.011270630084652792,0.6719304384172697
42,0.011147318509950611,0.6719178404167118
43,0.011024034035701803,0.6719050405497866
44,0.010900786960050543,0.6718920209591912
45,0.01077758773780603,0.6718787630921024
46,0.010654446979721179,0.6718652476903031
47,0.010531375451695722,0.6718514547804095
48,0.010408384073903043,0.6718373636642028
49,0.010285483919839569,0.6718229529090911
50,0.010162686215295787,0.6718082003387018
51,0.01004000233724661,0.6717930830236124
52,0.00991744381266196,0.6717775772722396
53,0.009795022317234055,0.6717616586218883
54,0.009672749674022284,0.6717453018299747
55,0.009550637852013513,0.6717284808654376
56,0.009428698964597282,0.6717111689003415
57,0.009306945267954576,0.6716933383016946
58,0.009185389159359332,0.6716749606234789
59,0.009064043175392344,0.6716560065989188
60,0.008942919990065173,0.6716364461329867
61,0.008822032412855282,0.6716162482951742
62,0.008701393386649473,0.6715953813125175
63,0.008581015985596826,0.6715738125629193
64,0.008460913412868974,0.6715515085687511
65,0.008341098998327606,0.671528434990771
66,0.008221586196098953,0.6715045566223595
67,0.008102388582054055,0.6714798373840802
68,0.007983519851194294,0.6714542403185999
69,0.00786499381494308,0.6714277275859559
70,0.007746824398340786,0.6714002604592045
71,0.007629025637145594,0.6713717993204539
72,0.007511611674837209,0.6713423036572977
73,0.007394596759525395,0.6713117320596559
74,0.007277995240761809,0.6712800422170614
75,0.007161821566255703,0.6712471909163675
76,0.007046090278493481,0.6712131340399288
77,0.00693081601126178,0.6711778265642424
78,0.0068160134860745245,0.6711412225590766
79,0.006701697508504557,0.6711032751870987
80,0.006587882964418853,0.6710639367040163
81,0.006474584816119336,0.671023158459241
82,0.006361818098388211,0.6709808908970952
83,0.006249597914439708,0.6709370835585783
84,0.006137939431777528,0.6708916850836899
85,0.006026857877959625,0.6708446432143478
86,0.005916368536270605,0.6707959047978966
87,0.005806486741302821,0.6707454157912226
88,0.00569722787444675,0.6706931212655017
89,0.005588607359292171,0.6706389654115764
90,0.005480640656940784,0.670582891545983
91,0.005373343261231357,0.6705248421176467
92,0.005266730693879334,0.6704647587152547
93,0.005160818499531496,0.6704025820753079
94,0.005055622240737421,0.6703382520908832
95,0.0049511574928394015,0.6702717078211096
96,0.004847439838781971,0.6702028875013637
97,0.004744484863843249,0.6701317285542087
98,0.004642308150289421,0.6700581676010813
99,0.0045409252719546215,0.6699821404747365
100,0.004440351788747533,0.6699035822324653
101,0.0043406032410874505,0.669822427170093
102,0.004241695144271205,0.6697386088367734
103,0.004143642982773962,0.6696520600505776
104,0.004046462204484908,0.6695627129149002
105,0.00395016821488155,0.6694704988356801
106,0.00385477637114378,0.6693753485394561
107,0.0037603019762111733,0.669277192092252
108,0.0036667602727854525,0.6691759589193155
109,0.003574166437280607,0.6690715778256974
110,0.0034825355737242805,0.668963977017699
111,0.0033918827076118577,0.6688530841251806
112,0.0033022227797172457,0.6687388262247409
113,0.0032135706398620178,0.6686211298637688
114,0.003125941040647433,0.6684999210853818
115,0.0030393486311504864,0.6683751254542472
116,0.0029538079505882,0.6682466680832838
117,0.002869333421953225,0.6681144736612683
118,0.002785939345622791,0.6679784664813245
119,0.0027036398929457836,0.667838570470311
120,0.0026224490998094873,0.6676947092191066
121,0.0025423808601903624,0.667546806013793
122,0.0024634489196914415,0.6673947838677312
123,0.002385666869070336,0.6672385655545384
124,0.0023090481377599456,0.6670780736419567
125,0.002233605987386353,0.666913230526615
126,0.0021593535052867817,0.6667439584696855
127,0.0020863035980304995,0.66657017963342
128,0.00201446898494679,0.6663918161185731
129,0.0019438621916626853,0.6662087900027043
130,0.0018744955436537781,0.6660210233793495
131,0.0018063811598121166,0.6658284383980643
132,0.001739530946033368,0.6656309573053194
133,0.0016739565888275354,0.6654285024862553
134,0.0016096695489558111,0.665220996507277
135,0.0015466810550968245,0.6650083621594864
136,0.0014850020975460973,0.664790522502938
137,0.001424643421950784,0.6645674009117112
138,0.001365615523083663,0.6643389211197884
139,0.00130792863865893,0.6641050072677197
140,0.0012515927431934303,0.6638655839500747
141,0.0011966175419149611,0.6636205762636591
142,0.001143012464721991,0.663369909856483
143,0.0010907866601970614,0.663113510977467
144,0.00103994898967569,0.6628513065268772
145,0.0009905080213754515,0.6625832241074624
146,0.0009424720245855593,0.6623091920762849
147,0.0008958489639212835,0.6620291395972262
148,0.0008506464936448475,0.6617429966941469
149,0.000806871952054891,0.661450694304685
150,0.0007645323559475243,0.661152164334674
151,0.00072363439515054,0.6608473397131576
152,0.0006841844271332267,0.6605361544479834
153,0.0006461884716938197,0.6602185436819563
154,0.000609652205725888,0.6598944437495213
