0.002,1.5146047472190238
0.004,1.3769629436681845
0.006,1.3405463243401468
0.008,1.3219345526191264
0.01,1.310321442259151
0.012,1.3024392902980024
0.014,1.2965466595509316
0.016,1.2918436293039273
0.018,1.2879776145964414
0.02,1.284785468157302
0.022,1.2821795191966048
0.024,1.2800950891377885
0.026,1.27847004053992
0.028,1.2772412738704098
0.03,1.276347576613306
0.032,1.2757330780346483
0.034,1.275349308848931
0.036,1.2751557664189466
0.038,1.2751195018770596
0.04,1.2752142475611774
0.042,1.2754194166322086
0.044,1.2757191314028677
0.046,1.2761013318087173
0.048,1.276556972447856
0.05,1.2770793082937748
