,lb,pt_est,ub
0,-0.12884127273498341,0.06774483626293296,0.2643309452608493
1,-0.12749934615435643,0.0680135503176413,0.26352644678963905
2,-0.12539646008097804,0.06827070290756133,0.26193786589610074
3,-0.12383817665280906,0.06851589440784316,0.2608699654684954
4,-0.12364047203360662,0.06874871970203172,0.26113791143767007
5,-0.12289348132021766,0.0689687688618483,0.26083101904391426
6,-0.12216959232916602,0.06917562788251225,0.2605208480941905
7,-0.12146952902468436,0.06936887947370371,0.2602072879720918
8,-0.12079400510449827,0.06954810390595632,0.2598902129164109
9,-0.12014372129706272,0.06971287991192399,0.2595694811209107
10,-0.11951936253229836,0.06986278564160123,0.25924493381550084
11,-0.11892159499069664,0.0699973996701956,0.2589163943310878
12,-0.11835106303678267,0.07011630205693811,0.2585836671506589
13,-0.11780838604406105,0.07021907545269887,0.25824653694945876
14,-0.1172941551197825,0.07030530625382964,0.25790476762744174
15,-0.11680892973908553,0.0703745857992051,0.25755810133749574
16,-0.11635323429935289,0.07042651160696169,0.25720625751327625
17,-0.11592755460688167,0.07046068864696803,0.2568489319008177
18,-0.11553233430929147,0.07047673064457491,0.2564857955984413
19,-0.11516797128837514,0.07047426141071977,0.2561164941098147
20,-0.11483481402940021,0.07045291619298233,0.25574064641536487
21,-0.11488396673138038,0.07041234304172392,0.25570865281482824
22,-0.11530513643336761,0.0703522041849891,0.2560095448033458
23,-0.11574517505775035,0.0702721774054116,0.25628952986857356
24,-0.11620340905759818,0.07017195741195639,0.25654732388151097
25,-0.11667908782840834,0.07005125719894391,0.25678160222629615
26,-0.11717138182405824,0.06990980938445417,0.2569910005929666
27,-0.1176793808997483,0.0697473675198958,0.25717411593953987
28,-0.11820209290574421,0.06956370736226072,0.25732950763026563
29,-0.11873844255577545,0.069358628100366,0.2574556987565074
30,-0.11831464904092436,0.06913195352621941,0.25657855609336316
31,-0.11752560476372312,0.06888353314254572,0.2552926710488146
32,-0.11677494897569285,0.06861324319746273,0.2540014353706183
33,-0.11606288156277601,0.06832098763732232,0.25270485683742067
34,-0.11538950777681009,0.06800669896882339,0.2514029057144569
35,-0.11475483363641305,0.06767033902166637,0.2500955116797458
36,-0.11415876154430309,0.06731189960325469,0.24878256075081245
37,-0.11397312782143622,0.06693140303725324,0.24783593389594272
38,-0.11418461619738414,0.06652890257820245,0.24724242135378904
39,-0.11442023296362756,0.06610448269482437,0.2466291983532763
40,-0.11467872640023108,0.06565825921519039,0.24599524483061186
41,-0.11495875227148505,0.06519037932749835,0.24533951092648176
42,-0.115258875361541,0.06470102143085493,0.24466091822325087
43,-0.11557757149633195,0.06419039483116369,0.24395836115865932
44,-0.1159132300639559,0.06365873927797552,0.24323070861990695
45,-0.11626415704337452,0.06310632433895046,0.24247680572127545
46,-0.11662857854879698,0.06253344860942232,0.2416954757676416
47,-0.1170046448945386,0.06194043875541597,0.24088552240537053
48,-0.11739043518248012,0.06132764838935516,0.24004573196119044
49,-0.11778396241149824,0.06069545677859362,0.23917487596868547
50,-0.11818317910545788,0.060044267387805425,0.23827171388106871
51,-0.11858598345353064,0.05937450625716372,0.2373349959678581
52,-0.11899022595378557,0.058686620219121674,0.23636346639202893
53,-0.11939371654818043,0.05798107495747142,0.2353558664631233
54,-0.1197942322343093,0.057258352913187975,0.23431093806068526
55,-0.12018952513652412,0.05651895104236984,0.2332274272212638
56,-0.12057733101638544,0.05576337843234076,0.23210408788106696
57,-0.12095537819980748,0.05499215378269723,0.23093968576520194
58,-0.1213213968957578,0.05420580275874942,0.22973300241325664
59,-0.12167312887895218,0.05340485522542612,0.22848283932980443
60,-0.12200833750668759,0.05258984237027527,0.2271880222472381
61,-0.12232481803772621,0.05176129372471675,0.2258474054871597
62,-0.12262040821903376,0.050919734093172395,0.22445987640537857
63,-0.12289299910416193,0.05006568040012479,0.22302435990441152
64,-0.12314054606511231,0.04919963846555707,0.22153982299622643
65,-0.12270116819413998,0.04832209971957336,0.2193453676332867
66,-0.12153833136886111,0.047433537867346776,0.21640540710355466
67,-0.12029808355398117,0.04653440551585868,0.21336689458569855
68,-0.11897980329238383,0.045625130774213395,0.21023006484081064
69,-0.11758312443755808,0.04470611383963046,0.20699535211681902
70,-0.11610795249096983,0.043777723581565335,0.20366339965410052
71,-0.11455448061576595,0.0428402941367658,0.20023506888929754
72,-0.11292320521429922,0.04189412152848837,0.19671144827127596
73,-0.11121494095041083,0.04093946032354566,0.19309386159750214
74,-0.10967214606945128,0.03997652034137925,0.18962518675220977
75,-0.10896267777140842,0.03900546342993375,0.1869736046312759
76,-0.10954777685774472,0.038026400323770145,0.185600577505285
77,-0.11056799127031486,0.03703938760060643,0.18464676647152772
78,-0.11156105257958943,0.03604442475330372,0.18364990208619686
79,-0.11252544740004553,0.03504145139524343,0.18260835019053237
80,-0.11345981113817089,0.034030344618054764,0.1815205003742804
81,-0.1143629412978055,0.033010916521752344,0.18038477434131017
82,-0.11523381044372018,0.03198291193852522,0.17919963432077063
83,-0.11607157872562698,0.030946006372665126,0.17796359147095722
84,-0.11687560586272919,0.02989980418043014,0.17667521422358948
85,-0.11764546248724765,0.028843837014973547,0.17533313651719473
86,-0.11838094074401512,0.027777562562823512,0.17393606586966215
87,-0.11908206404231644,0.026700363599734135,0.1724827912417847
88,-0.11974909585562432,0.02561154739501717,0.17097219064565866
89,-0.12038254746483334,0.024510345494663327,0.16940323845416
90,-0.1209831845410067,0.02339591391464,0.1677750123702867
91,-0.12155203246465711,0.022267333776644374,0.16608670001794584
92,-0.12209038028016098,0.0211236124192658,0.16433760511869258
