0.002,0.47103517497490194
0.004,0.43314555979745467
0.006,0.42186120183837866
0.008,0.41678890537570995
0.01,0.4141499168651121
0.012,0.4128433505260614
0.014,0.41236533994384533
0.016,0.4123697137503503
0.018,0.41261927467847365
0.02,0.4129725176575894
0.022,0.4133579612514225
0.024,0.41374724866039864
0.026,0.4141344859244893
0.028,0.41452263230209313
0.03,0.4149157868867725
0.032,0.415315811784555
0.034,0.4157216833346837
0.036,0.41613020518125227
0.038,0.41653714810953
0.04,0.4169383048439278
0.042,0.41733024941489133
0.044,0.41771076347823405
0.046,0.4180789748416457
0.048,0.4184352842797765
0.05,0.41878115986373377
