,const,rm_rf,smb,hml
0,-0.04116181210502775,0.6740007560270541,-0.36226598435514656,-0.4732017518121375
1,-0.040833753921219004,0.6742137585533188,-0.36070039179993124,-0.4696638436850059
2,-0.04050713047725674,0.6744256665883503,-0.3591355274154612,-0.46610674249402595
3,-0.040181929269381834,0.6746363833704789,-0.3575714066432496,-0.46253197545072505
4,-0.03985813571227581,0.6748458061296391,-0.3560080521584812,-0.45894110153468787
5,-0.039535733018306894,0.6750538261531726,-0.35444549404368797,-0.45533571074394685
6,-0.03921470207303123,0.6752603288678167,-0.3528837699499845,-0.4517174232984537
7,-0.03889502130711554,0.6754651939380036,-0.3513229252451462,-0.4480878887968841
8,-0.03857666656487838,0.6756682953805336,-0.3497630131478282,-0.44444878532712173
9,-0.03825961096967904,0.6758695016956581,-0.3482040948472322,-0.44080181853086026
10,-0.03794382478641992,0.6760686760145277,-0.3466462396075382,-0.4371487206228486
11,-0.03762927528146105,0.6762656762629482,-0.34508952485644595,-0.4334912493654005
12,-0.03731592658028553,0.6764603553412938,-0.3435340362571938,-0.42983118699889156
13,-0.03700373952329254,0.6766525613204087,-0.34197986776343264,-0.42617033912903046
14,-0.03669267152013367,0.6768421376532584,-0.34042712165639144,-0.422510533571815
15,-0.036382676403052316,0.6770289234020344,-0.3388759085637761,-0.4188536191571377
16,-0.03607370427972539,0.6772127534803833,-0.33732634745990675,-0.41520146449211554
17,-0.03576570138615235,0.6773934589103632,-0.3357785656466188,-0.411555956685269
18,-0.03545860994018031,0.677570867093679,-0.33423269871452477,-0.40791900003279025
19,-0.03515236799629694,0.6777448020967207,-0.33268889048426403,-0.404292514668172
20,-0.03484690930237174,0.6779150849488417,-0.3311472929274405,-0.40067843517656876
21,-0.03454216315906835,0.6780815339533117,-0.3296080660670009,-0.39707870917530813
22,-0.03423805428269836,0.6782439650102967,-0.32807137785687995,-0.39349529586203086
23,-0.03393450267233075,0.6784021919512054,-0.326537404040801,-0.38993016453199125
24,-0.03363142348201832,0.6785560268836803,-0.3250063279902051,-0.38638529306609454
25,-0.033328726899043315,0.6787052805464897,-0.32347834052135604,-0.38286266639128
26,-0.033026318029129836,0.6788497626735358,-0.3219536396917613,-0.3793642749149104
27,-0.03272409678961195,0.6789892823661635,-0.32043243057612686,-0.37589211293482705
28,-0.03242195781158446,0.6791236484729369,-0.3189149250221684,-0.3724481770267589
29,-0.032119790352104466,0.6792526699760054,-0.3174013413866923,-0.36903446441080295
30,-0.031817478217542695,0.6793761563831991,-0.3158919042524633,-0.36565297129865715
31,-0.03151489969922157,0.6794939181249259,-0.314386844126479,-0.36230569122332146
32,-0.031211927522500627,0.6796057669549871,-0.3128863971203811,-0.358994613352944
33,-0.030908428810500595,0.679711516354374,-0.3113908046138363,-0.35572172079048964
34,-0.030604265063675386,0.679810981937136,-0.30990031290183767,-0.35248898886085706
35,-0.030299292156460933,0.6799039818573914,-0.30841517282699277,-0.34929838338707075
36,-0.02999336035224027,0.6799903372165723,-0.3069356393979658,-0.3461518589571038
37,-0.02968631433787159,0.6800698724699904,-0.3054619713953709,-0.3430513571828618
38,-0.02937799327902725,0.6801424158318283,-0.30399443096651785,-0.33999880495279344
39,-0.029068230897585125,0.6802077996776953,-0.3025332832105233,-0.3369961126795436
40,-0.028756855572302925,0.6802658609438603,-0.30107879575542457,-0.3340451725440155
41,-0.028443690463983623,0.6803164415223557,-0.2996312383290228,-0.3311478567371161
42,-0.028128553666315347,0.6803593886511388,-0.29819088232529584,-0.3283060157004088
43,-0.02781125838353205,0.6803945552985213,-0.29675800036833394,-0.3255214763668465
44,-0.027491613135995647,0.6804218005411385,-0.29533286587582275,-0.3227960404026511
45,-0.027169421994747853,0.6804409899347463,-0.2939157526242055,-0.32013148245135453
46,-0.026844484846016158,0.6804519958771648,-0.2925069343177376,-0.3175295483809661
47,-0.02651659768658411,0.6804546979627457,-0.2911066841637108,-0.314991953535129
48,-0.02618555295085315,0.6804489833277656,-0.28971527445620315,-0.31252038098909163
49,-0.025851139870327434,0.6804347469861874,-0.2883329761707574,-0.3101164798112652
50,-0.02551314486614955,0.6804118921552853,-0.2869600585724425,-0.30778186333106683
51,-0.025171351975194763,0.6803803305706502,-0.28559678883978074,-0.30551810741373164
52,-0.02482554331010734,0.6803399827901533,-0.284243431707045,-0.3033267487427103
53,-0.02447549955351864,0.6802907784864609,-0.282900249127449,-0.30120928311030065
54,-0.024121000486538466,0.6802326567277504,-0.281567499959723,-0.2991671637170782
55,-0.023761825551446576,0.6801655662463008,-0.28024543968056487,-0.297201799480748
56,-0.023397754448336985,0.6800894656946587,-0.27893432012541297,-0.2953145533550497
57,-0.02302856776528391,0.6800043238891219,-0.2776343892599215,-0.2935067406593448
58,-0.02265404764140006,0.6799101200402972,-0.2763458909844519,-0.29177962741959956
59,-0.02227397846195253,0.6798068439705037,-0.27506906497380357,-0.2901344287215397
60,-0.02188814758448584,0.6796944963178214,-0.2738041465542838,-0.2885723070768044
61,-0.021496346094674944,0.6795730887265937,-0.27255136662009566,-0.287094370803077
62,-0.021098369590398555,0.6794426440241681,-0.27131095159086105,-0.2857016724192631
63,-0.02069401899228274,0.6793031963837115,-0.2700831234119226,-0.28439520705692045
64,-0.02028310137871685,0.6791547914728653,-0.2688680995988796,-0.28317591088935345
65,-0.019865430843093404,0.678997486588044,-0.2676660933275886,-0.2820446595799084
66,-0.01944082937076781,0.6788313507741293,-0.266477313570617,-0.2810022667512449
67,-0.019009127732977516,0.6786564649292892,-0.2653019652808977,-0.2800494824775796
68,-0.01857016639470416,0.678472921894624,-0.26414024962302335,-0.27918699180210144
69,-0.018123796433205566,0.6782808265282857,-0.2629923642523443,-0.2784154132820564
70,-0.01766988046369527,0.6780802957636947,-0.2618585036416848,-0.2777352975642177
71,-0.017208293568402994,0.6778714586513759,-0.2607388594551836,-0.27714712599378827
72,-0.016738924225009156,0.6776544563839417,-0.25963362096836506,-0.276651309260012
73,-0.01626167523022655,0.6774294423036078,-0.25854297553321326,-0.2762481860821359
74,-0.01577646461408561,0.6771965818916293,-0.25746710908658366,-0.27593802193957634
