,const,rm_rf,r_1
0,0.07131781896588558,1.1617837998773148,0.07545770582148853
1,0.04873262774827323,1.1462002381908185,0.08801484781830606
2,0.025098554626184027,1.1175714670048575,0.07550763406121203
3,0.010903978452937928,1.1209408065304964,0.08957644456580265
4,0.001357572114892181,1.1060207178414092,0.08929353465638976
5,-0.015810936118865006,1.0159337609128976,0.05061009309016007
6,-0.007900733512272669,1.0174948701408535,0.02249193211071186
7,-0.029167247897685232,1.0988755805975037,-0.0001489034480867427
8,-0.06515267190109521,1.1782851916861277,0.0700453523291394
9,-0.06236138864597767,1.1339134675622493,0.03272495673155912
10,-0.07089355606492354,1.1891263057955912,0.03322299449891412
11,-0.08963327441291329,1.2057461052892244,0.04935775120949448
12,-0.05750926716677969,1.207285001181423,0.051019848601138264
13,-0.031249413689968555,1.1068414959699062,0.053099033738738484
14,-0.01385524680271027,1.1831388145130028,0.052777192916335446
15,0.010100897818378932,1.1833956792066114,0.0892580856038734
16,0.013801206651974788,1.1797258533406945,0.0855684850727421
17,-0.008143672604906442,1.2421120957610268,0.05795636044047024
18,-0.023512105797545795,1.2231043521658695,0.06622493567951808
19,0.008339132988870481,1.2498770001588841,0.09208545797738336
20,-0.01977546642158518,1.2164527023262726,0.09916299524117372
21,-0.007179079389585386,1.2222751823456484,0.089456211533145
22,-0.022324213073093176,1.2125098355035624,0.08502583232759792
23,-0.06365647694209882,1.225795912130189,0.0635007504283149
24,-0.10291865856785515,1.296626917213006,0.08200441120792755
25,-0.13207818298394353,1.2941235538817175,0.15129910905192456
26,-0.15265290617476163,1.3153781774746531,0.12288604139311311
27,-0.10371568985538034,1.3398373209012437,0.1591930115285871
28,-0.06440659520507536,1.3639773582436927,0.17036083048559741
29,-0.055161407772013546,1.3675244305723568,0.15313039969012618
30,-0.05714938976816322,1.3513828453642505,0.16384024013416226
31,-0.05555564109695209,1.351993571000978,0.16779131076541454
32,-0.024529744458359395,1.369815410397041,0.17492609315310506
33,-0.033050517245566395,1.3668464401875389,0.1665331716857604
34,-0.04727294161679051,1.372616981159601,0.16951409701369582
35,-0.04617045881703846,1.395479075792929,0.1716600118561608
36,-0.043900344241252755,1.3795546650432546,0.1655114372301079
37,-0.03829740195865947,1.3612752111453439,0.15996501248486192
38,-0.0014902517646700677,1.404677365969504,0.1327858641971851
39,-0.009669343253447042,1.413172106607252,0.12807368998751484
40,-0.01714312124069373,1.4146856157055783,0.12789966508361425
41,-0.06676405346282231,1.4117883103715392,0.12859482150605955
