,const,rm_rf,smb,hml,rmw,cma
1524,0.013941579085534419,0.5573839852163551,-0.18253889459186529,0.26870255976999724,0.053998813444584494,0.6559009201024154
1525,0.014368663726652625,0.5565619046297535,-0.18415542326703116,0.26754304599282225,0.052413640405321454,0.6562444125148623
1526,0.014799156572819945,0.5557341068803031,-0.18579176271857842,0.2663902652823001,0.05080125239688785,0.6565716572320119
1527,0.015233010153343406,0.5549009991602523,-0.18744734140275415,0.26524471340601,0.049162133230057505,0.6568831895430487
1528,0.01567017336162319,0.5540629899341843,-0.1891215819691723,0.2641068878749521,0.047496770256189744,0.6571795468693219
1529,0.01611059140103035,0.5532204886580787,-0.19081390175914237,0.2629772876369986,0.04580565395054614,0.6574612682299443
1530,0.016554205735400052,0.5523739055048932,-0.19252371329969825,0.2618564127721412,0.044089277502072234,0.6577288937209422
1531,0.017000954044241925,0.5515236510967768,-0.19425042479291663,0.26074476418979037,0.04234813640989138,0.6579829640080999
1532,0.017450770182753657,0.5506701362440537,-0.19599344060004165,0.25964284332830295,0.040582728086871286,0.6582240198336854
1533,0.017903584146722547,0.549813771691119,-0.1977521617199981,0.2585511518570786,0.03879355147049425,0.6584526015371219
1534,0.018359322042379157,0.5489549678692994,-0.19952598626192003,0.257470191381286,0.036981106641309346,0.6586692485897415
1535,0.018817906061263406,0.548094134656819,-0.2013143099112485,0.25640046314955134,0.03514589444924765,0.6588744991436213
1536,0.019279254460150372,0.5472316811458527,-0.20311652638914254,0.25534246776461506,0.033288416147956884,0.6590688895945963
1537,0.019743281546074888,0.5463680154168253,-0.20493202790475887,0.25429670489729805,0.031409173037438586,0.6592529541594232
1538,0.02020989766648109,0.5455035443198976,-0.20676020560014627,0.2532636730037374,0.029508666115184948,0.6594272244670912
1539,0.020679009204516558,0.5446386732637514,-0.20860044998742058,0.25224386904616375,0.027587395735976582,0.6595922291642825
1540,0.021150518579480797,0.5437738060116419,-0.21045215137793952,0.2512377882172597,0.025645861280553333,0.6597484935349014
1541,0.0216243242524256,0.5429093444847379,-0.21231470030321917,0.25024592366821224,0.023684560833310647,0.6598965391336369
1542,0.022100320736901817,0.5420456885727652,-0.21418748792730646,0.2492687662405897,0.021703990869199347,0.6600368834334585
1543,0.022578398614833184,0.5411832359519364,-0.21606990645040758,0.24830680420212542,0.019704645949928733,0.6601700394869795
1544,0.02305844455748914,0.5403223819101444,-0.21796134950350135,0.24736052298643704,0.01768701842968817,0.6602965156015728
1545,0.023540341351527903,0.5394635191794104,-0.21986121253376456,0.24643040493683316,0.015651598170433056,0.6604168150281201
1546,0.024023967930064238,0.5386070377755542,-0.22176889318058562,0.24551692905423286,0.013598872266895164,0.6605314356632692
1547,0.024509199408711206,0.5377533248450505,-0.2236837916419801,0.24462057074923035,0.011529324781439499,0.6606408697651034
1548,0.02499590712654505,0.5369027645190314,-0.22560531103125095,0.24374180159847073,0.009443436488802982,0.6607456036819765
1549,0.025483958691923554,0.5360557377744056,-0.2275328577236948,0.24288108910525466,0.007341684630890691,0.6608461175945025
1550,0.025973218033089725,0.5352126223020359,-0.22946584169323458,0.24203889646455937,0.005224542681628954,0.660942885270407
1551,0.026463545453484557,0.534373792381903,-0.23140367683882984,0.24121568233238116,0.0030924801219985067,0.6610363738321828
1552,0.026954797691685673,0.5335396187652569,-0.23334578130050188,0.24041190059962714,0.0009459622252891136,0.6611270435372727
1553,0.027446827985878743,0.5327104685636498,-0.23529157776488663,0.2396280001704266,-0.00121455014735772,0.661215347570721
1554,0.027939486142773938,0.5318867051447885,-0.23724049376020104,0.23886442474504305,-0.0033886007411082176,0.661301731849982
1555,0.028432618610860057,0.5310686880351794,-0.239191961940486,0.2381216126073378,-0.005575738091193605,0.6613866348418052
1556,0.028926068557894074,0.5302567728294858,-0.24114542035906358,0.23739999641694157,-0.00777551569631654,0.6614704873909514
1557,0.029419675952516093,0.5294513111064828,-0.24310031273112476,0.23670000300604013,-0.009987492181634897,0.6615537125605483
1558,0.02991327764987333,0.5286526503516192,-0.24505608868535533,0.23602205318096361,-0.012211231451338712,0.661636725483906
1559,0.030406707481132438,0.5278611338860565,-0.2470122040045247,0.23536656152856636,-0.014446302830801868,0.6617199332275621
1560,0.030899796346759233,0.5270771008021081,-0.24896812085502604,0.23473393622739255,-0.01669228119833299,0.6618037346653934
1561,0.03139237231343658,0.5263008859050359,-0.2509233080052717,0.23412457886381874,-0.018948747106558854,0.661888520363536
1562,0.03188426071448736,0.5255328196610853,-0.2528772410329276,0.2335388842530818,-0.021215286893423953,0.6619746724759535
1563,0.03237528425367285,0.5247732281516975,-0.2548294025209532,0.23297724026535613,-0.02349149278288936,0.6620625646503893
1564,0.03286526311222239,0.5240224330337975,-0.2567792822424386,0.23244002765686955,-0.025776962975377973,0.6621525619445494
1565,0.03335401505895845,0.5232807515060768,-0.25872637733419446,0.2319276199061406,-0.028071301727975746,0.6622450207522407
1566,0.033841355563371915,0.5225484962811736,-0.26067019245913386,0.2314403830554099,-0.030374119424532036,0.6623402887392785
1567,0.03432709791150289,0.5218259755636492,-0.26261023995743016,0.23097867555729656,-0.03268503263568666,0.6624387047889356
1568,0.034811053324475975,0.5211134930336644,-0.26454603998647785,0.2305428481267434,-0.035003664168941816,0.6625405989567233
1569,0.03529303107954625,0.5204113478362503,-0.2664771206496715,0.23013324359834575,-0.0373296431088647,0.6626462924342373
1570,0.035772838633499,0.5197198345760675,-0.26840301811406353,0.2297501967890728,-0.039662604847556,0.6627560975219099
1571,0.036250281748254766,0.5190392433175244,-0.27032327671693035,0.2293940343664885,-0.04200219110549699,0.662870317610357
1572,0.03672516461852304,0.518369859590159,-0.27223744906131764,0.22906507472248588,-0.044348049942920784,0.6629892471701923
1573,0.037197290001352926,0.5177119643991622,-0.27414509610059995,0.22876362785265136,-0.046699835761823336,0.6631131717499672
1574,0.03766645934742309,0.5170658342408728,-0.27604578721220874,0.22848999524126212,-0.04905720929886956,0.6632423679820966
1575,0.0381324729339181,0.5164317411231762,-0.27793910026052066,0.2282444697520046,-0.05141983760922537,0.6633771035964663
1576,0.038595129998834125,0.5158099525906068,-0.27982462164909927,0.22802733552444784,-0.053787394041649256,0.6635176374415536
1577,0.03905422887655847,0.5152007317540671,-0.28170194636231927,0.22783886787636862,-0.05615955820491986,0.6636642195127553
