,const,rm_rf
0,-0.07196205953925555,0.9000627366070632
1,-0.07171655694547661,0.899841218250169
2,-0.07147075495967353,0.8996168600638104
3,-0.07122465506484071,0.8993896368270945
4,-0.07097825879355009,0.8991595232602797
5,-0.07073156772831488,0.8989264940269516
6,-0.07048458350194567,0.8986905237362612
7,-0.0702373077978972,0.8984515869451812
8,-0.06998974235060712,0.8982096581608271
9,-0.06974188894582381,0.8979647118427949
10,-0.06949374942092665,0.8977167224055607
11,-0.06924532566523481,0.897465664220903
12,-0.06899661962030652,0.8972115116203874
13,-0.0687476332802275,0.8969542388978639
14,-0.06849836869188865,0.8966938203120375
15,-0.06824882795525257,0.8964302300890528
16,-0.06799901322360798,0.896163442425139
17,-0.06774892670381312,0.8958934314892846
18,-0.06749857065652627,0.8956201714259566
19,-0.06724794739642351,0.8953436363578661
20,-0.06699705929240453,0.8950638003887658
21,-0.06674590876778416,0.8947806376063003
22,-0.06649449830047074,0.8944941220848838
23,-0.06624283042313064,0.8942042278886319
24,-0.06599090772333843,0.8939109290743259
25,-0.06573873284371205,0.8936141996944282
26,-0.06548630848203374,0.8933140138001207
27,-0.06523363739135501,0.8930103454444027
28,-0.06498072238008619,0.8927031686852215
29,-0.06472756631207016,0.8923924575886423
30,-0.06447417210663942,0.8920781862320599
31,-0.06422054273865663,0.8917603287074533
32,-0.06396668123853828,0.8914388591246725
33,-0.06371259069226057,0.8911137516147779
34,-0.0634582742413484,0.8907849803334066
35,-0.06320373508284545,0.8904525194641865
36,-0.06294897646926617,0.8901163432221851
37,-0.06269400170852957,0.8897764258573985
38,-0.06243881416387369,0.8894327416582785
39,-0.06218341725375019,0.8890852649553029
40,-0.06192781445170046,0.8887339701245751
41,-0.061672009286210576,0.8883788315914654
42,-0.061416005340546906,0.8880198238342935
43,-0.061159806252570836,0.887656921388043
44,-0.06090341571453224,0.8872900988481137
45,-0.060646837472842365,0.8869193308741121
46,-0.06039007532782499,0.8865445921936705
47,-0.060133133133446,0.8861658576063166
48,-0.0598760147970206,0.8857831019873582
49,-0.059618724278898666,0.8853963002918205
50,-0.059361265592127725,0.8850054275584065
51,-0.05910364280209192,0.8846104589134915
52,-0.05884586002612989,0.884211369575159
53,-0.05858792143312748,0.8838081348572558
54,-0.05832983124308826,0.8834007301734937
55,-0.05807159372667983,0.8829891310415713
56,-0.05781321320475578,0.8825733130873303
57,-0.05755469404785439,0.8821532520489437
58,-0.05729604067567242,0.881728923781133
59,-0.05703725755651434,0.8813003042594137
60,-0.05677834920671743,0.8808673695843676
61,-0.05651932019005121,0.8804300959859456
62,-0.05626017511709264,0.8799884598278016
63,-0.0560009186445762,0.8795424376116378
64,-0.05574155547471774,0.8790920059815933
65,-0.055482090354514416,0.8786371417286526
66,-0.055222528075018276,0.8781778217950685
67,-0.054962873470584435,0.877714023278823
68,-0.054703131418093805,0.8772457234381011
69,-0.054443306836150514,0.8767728996957938
70,-0.05418340468425285,0.8762955296440164
71,-0.05392342996193959,0.8758135910486493
72,-0.053663387707909634,0.8753270618539024
73,-0.05340328299911648,0.8748359201868947
74,-0.05314312094983725,0.8743401443622509
75,-0.05288290671071554,0.8738397128867228
76,-0.05262264546777963,0.8733346044638165
77,-0.05236234244143394,0.8728247979984464
78,-0.05210200288542634,0.8723102726015971
79,-0.0518416320857902,0.8717910075950005
80,-0.051581235359760134,0.8712669825158279
81,-0.051320818054664395,0.8707381771213962
82,-0.05106038554679168,0.8702045713938813
83,-0.05079994324023314,0.8696661455450448
84,-0.05053949656570112,0.8691228800209696
85,-0.05027905097932276,0.8685747555068091
86,-0.05001861196141055,0.8680217529315363
87,-0.04975818501520876,0.8674638534727062
88,-0.049497775665617375,0.8669010385612245
89,-0.049237389457892376,0.8663332898861209
90,-0.04897703195632422,0.8657605893993237
91,-0.048716708742893605,0.8651829193204436
92,-0.048456425415906085,0.8646002621415595
93,-0.048196187588604694,0.8640126006320034
94,-0.04793600088776225,0.8634199178431488
95,-0.04767587095225314,0.8628221971131995
96,-0.04741580343160523,0.862219422071978
97,-0.04715580398453204,0.8616115766457114
98,-0.04689587827744675,0.8609986450618186
99,-0.04663603198295759,0.8603806118536907
100,-0.04637627077834547,0.8597574618654682
101,-0.04611660034402484,0.8591291802568175
102,-0.04585702636198832,0.858495752507699
103,-0.04559755451423518,0.8578571644231304
104,-0.045338190481185044,0.8572134021379392
105,-0.045078939940077625,0.8565644521215175
106,-0.044819808563358425,0.8559103011825554
107,-0.04456080201705217,0.8552509364737784
108,-0.04430192595912418,0.8545863454966687
109,-0.04404318603783043,0.8539165161061726
110,-0.04378458789005754,0.8532414365154064
111,-0.04352613713965388,0.852561095300343
112,-0.04326783939575114,0.8518754814044907
113,-0.04300970025107966,0.8511845841435579
114,-0.04275172528027644,0.8504883932101057
115,-0.04249392003818769,0.8497868986781821
116,-0.042236290058167134,0.8490800910079496
117,-0.04197884085037073,0.8483679610502937
118,-0.041721577900048656,0.847650500051416
119,-0.04146450666583643,0.8469276996574165
120,-0.041207632578045515,0.8461995519188469
121,-0.04095096103695497,0.8454660492952694
122,-0.04069449741110496,0.844727184659779
123,-0.04043824703559397,0.8439829513035182
124,-0.040182215210380144,0.8432333429401772
125,-0.03992640719858829,0.842478353710467
126,-0.03967082822482421,0.8417179781865888
127,-0.03941548347349701,0.8409522113766705
128,-0.039160378087151004,0.8401810487291985
129,-0.038905517164808466,0.8394044861374291
130,-0.038650905760324636,0.8386225199437746
131,-0.03839654888075644,0.8378351469441807
132,-0.038142451484745925,0.8370423643924817
133,-0.037888618480920074,0.8362441700047447
134,-0.03763505472630859,0.8354405619635842
135,-0.03738176502478073,0.834631538922472
136,-0.03712875412550287,0.8338171000100244
137,-0.036876026721418,0.8329972448342754
138,-0.03662358744774931,0.8321719734869281
139,-0.036371440880528204,0.8313412865475989
140,-0.03611959153514968,0.8305051850880403
141,-0.03586804386495521,0.8296636706763516
142,-0.03561680225984566,0.8288167453811698
143,-0.035365871044925265,0.8279644117758557
144,-0.0351152544791786,0.8271066729426583
145,-0.034864956754181824,0.8262435324768739
146,-0.03461498199284939,0.825374994490983
147,-0.03436533424821897,0.8245010636187861
148,-0.03411601750227519,0.8236217450195255
149,-0.03386703566481353,0.8227370443819935
150,-0.033618392572347236,0.8218469679286384
151,-0.033370091987057864,0.8209515224196542
152,-0.033122137595790614,0.8200507151570686
153,-0.032874533009097845,0.8191445539888299
154,-0.03262728176033014,0.8182330473128724
155,-0.03238038730477832,0.8173162040811919
156,-0.03213385301886667,0.8163940338039154
157,-0.03188768219940024,0.8154665465533634
158,-0.031641878062866044,0.8145337529681125
159,-0.03139644374479193,0.8135956642570623
160,-0.03115138229916277,0.8126522922035003
161,-0.03090669669789607,0.8117036491691652
162,-0.030662389830379486,0.810749748098321
163,-0.030418464503070012,0.8097906025218296
164,-0.030174923439157994,0.808826226561232
165,-0.02993176927829623,0.8078566349328343
166,-0.02968900457639644,0.8068818429518052
167,-0.02944663180549396,0.8059018665362785
168,-0.029204653353682292,0.8049167222114674
169,-0.02896307152511919,0.8039264271137939
170,-0.028721888540104774,0.8029309989950244
171,-0.02848110653523433,0.8019304562264263
172,-0.028240727563625556,0.8009248178029338
173,-0.02800075359522295,0.7999141033473354
174,-0.027761186517179345,0.7988983331144723
175,-0.027522028134316697,0.797877527995462
176,-0.027283280169666965,0.7968517095219362
177,-0.027044944265093837,0.7958208998703025
178,-0.026807021981997123,0.7947851218660257
179,-0.026569514802100073,0.7937443989879343
180,-0.026332424128321107,0.7926987553725444
181,-0.02609575128573084,0.7916482158184132
182,-0.025859497522595025,0.7905928057905153
183,-0.025623664011504493,0.7895325514246461
184,-0.025388251850593006,0.7884674795318466
185,-0.025153262064842904,0.787397617602859
186,-0.02491869560748088,0.7863229938126097
187,-0.024684553361462545,0.7852436370247151
188,-0.02445083614104768,0.7841595767960198
189,-0.024217544693466507,0.7830708433811601
190,-0.023984679700676387,0.7819774677371538
191,-0.023752241781210885,0.780879481528019
192,-0.02352023149212019,0.7797769171294237
193,-0.023288649331003747,0.7786698076333527
194,-0.023057495738135026,0.777558186852812
195,-0.022826771098678467,0.7764420893265509
196,-0.022596475744999026,0.7753215503238128
197,-0.0223666099590633,0.7741966058491072
198,-0.02213717397493331,0.7730672926470088
199,-0.021908167981351555,0.7719336482069717
200,-0.02167959212441779,0.7707957107681699
201,-0.02145144651035648,0.7696535193243512
202,-0.021223731208375115,0.7685071136287104
203,-0.020996446253612234,0.7673565341987741
204,-0.020769591650174685,0.766201822321302
205,-0.020543167374263326,0.7650430200571897
206,-0.020317173377386425,0.7638801702463882
207,-0.020091609589659467,0.7627133165128196
208,-0.01986647592319067,0.7615425032692958
209,-0.019641772275550733,0.7603677757224341
210,-0.019417498533325805,0.7591891798775673
211,-0.019193654575752374,0.7580067625436439
212,-0.01897024027843213,0.7568205713381102
